Company,CUSIP,Shares,Value,Discretion
AVANTOR INC,05352A100,19114,402732,SOLE
AVEANNA HEALTHCARE HLDGS INC,05356F105,435858,1991871,SOLE
AVIAT NETWORKS INC,05366Y201,202583,3668778,SOLE
AVNET INC,053807103,136,7116,SOLE
AVNET INC,053807103,153556,8034050,SOLE
AXIS CAP HLDGS LTD,G0692U109,214,18965,SOLE
AXIS CAP HLDGS LTD,G0692U109,188635,16716834,SOLE
AXOS FINANCIAL INC,05465C100,201772,14093774,SOLE
AZEK CO INC,05478C105,130,6171,SOLE
AZEK CO INC,05478C105,64429,3058445,SOLE
AZENTA INC,114340102,97500,4875000,SOLE
B2GOLD CORP,11777Q209,8332514,20262460,SOLE
BACKBLAZE INC,05637B105,1160390,6985548,SOLE
BANK AMERICA CORP,060505682,24541,29921614,SOLE
BANK NEW YORK MELLON CORP,064058100,107184,8234916,SOLE
BANK NEW YORK MELLON CORP,064058100,13916877,1069233660,SOLE
BARNES GROUP INC,067806109,206148,9742554,SOLE
BARRICK GOLD CORP,067901108,926360,14358574,SOLE
BARRICK GOLD CORP,067901108,45640980,707435190,SOLE
BEACON ROOFING SUPPLY INC,073685109,38200,3880356,SOLE
BEAZER HOMES USA INC,07556Q881,600,16476,SOLE
BEAZER HOMES USA INC,07556Q881,611558,16793383,SOLE
BECTON DICKINSON & CO,075887109,19974,4531395,SOLE
BECTON DICKINSON & CO,075887109,4406048,999600110,SOLE
BELDEN INC,077454106,135,15202,SOLE
BELDEN INC,077454106,83656,9420502,SOLE
BENCHMARK ELECTRS INC,08160H101,239279,10863267,SOLE
BERKSHIRE HATHAWAY INC DEL,084670108,916,623722720,SOLE
BERKSHIRE HATHAWAY INC DEL,084670702,10454,4738752,SOLE
BERKSHIRE HATHAWAY INC DEL,084670702,902,408859,SOLE
BIO RAD LABS INC,090572207,71,23324,SOLE
BIO RAD LABS INC,090572207,713434,234370203,SOLE
BLACK HILLS CORP,092113109,196,11470,SOLE
BLACK HILLS CORP,092113109,231220,13530994,SOLE
BLACK STONE MINERALS L P,09225M101,5715,83439,SOLE
BLADE AIR MOBILITY INC,092667104,535954,2277805,SOLE
BRIGHTCOVE INC,10921T101,419338,1824120,SOLE
BRITISH AMERN TOB PLC,110448107,967976,35156887,SOLE
BROOKDALE SR LIVING INC,112463104,1640886,8253657,SOLE
BROWN & BROWN INC,115236101,19653,2005033,SOLE
BROWN & BROWN INC,115236101,1894632,193290357,SOLE
BXP INC,101121101,3625112,269563328,SOLE
C H ROBINSON WORLDWIDE INC,12541W209,82805,8555404,SOLE
C H ROBINSON WORLDWIDE INC,12541W209,10656093,1100987529,SOLE
CAE INC,124765108,955324,24206641,SOLE
CANADIAN NATL RY CO,136375102,1750,177480,SOLE
CANADIAN PACIFIC KANSAS CITY,13646K108,2425,175359,SOLE
CANTALOUPE INC,138103106,602197,5726893,SOLE
CARDINAL HEALTH INC,14149Y108,237,28030,SOLE
CARDINAL HEALTH INC,14149Y108,10279,1215697,SOLE
CAREDX INC,14167L103,239,5117,SOLE
CAREDX INC,14167L103,563675,12068282,SOLE
CARPENTER TECHNOLOGY CORP,144285103,49454,8392838,SOLE
CARS COM INC,14575E105,583143,10105868,SOLE
CASEYS GEN STORES INC,147528103,54,21396,SOLE
CASEYS GEN STORES INC,147528103,2193,868932,SOLE
CAVCO INDS INC DEL,149568107,8128,3626957,SOLE
CECO ENVIRONMENTAL CORP,125141101,565580,17097483,SOLE
CENTURY ALUM CO,156431108,428756,7811934,SOLE
CENTURY CMNTYS INC,156504300,151795,11135681,SOLE
CERAGON NETWORKS LTD,M22013102,472433,2206262,SOLE
CHAMPION HOMES INC,830830105,77,6784,SOLE
CHAMPION HOMES INC,830830105,94261,8304394,SOLE
CHARTER COMMUNICATIONS INC N,16119P108,348522,119462886,SOLE
CHEESECAKE FACTORY INC,163072101,427,20257,SOLE
CHEESECAKE FACTORY INC,163072101,360291,17092205,SOLE
CHEFS WHSE INC,163086101,248,12231,SOLE
CHEFS WHSE INC,163086101,394613,19462313,SOLE
CITIZENS INC,174740100,554894,2225125,SOLE
CLARUS CORP NEW,18270P109,785200,3541252,SOLE
COCA-COLA FEMSA SAB DE CV,191241108,322963,25155588,SOLE
COEUR MNG INC,192108504,2504978,14328474,SOLE
COHERENT CORP,19247G107,135,12789,SOLE
COHERENT CORP,19247G107,5901,559002,SOLE
COLGATE PALMOLIVE CO,194162103,65208,5928099,SOLE
COLGATE PALMOLIVE CO,194162103,8654742,786802595,SOLE
COLUMBUS MCKINNON CORP N Y,199333105,173731,6469742,SOLE
COMCAST CORP NEW,20030N101,202333,7593539,SOLE
COMCAST CORP NEW,20030N101,33898744,1272219862,SOLE
COMMERCIAL METALS CO,201723103,244679,12136078,SOLE
COMPANIA CERVECERIAS UNIDAS,204429104,935013,10593692,SOLE
COMPANIA CERVECERIAS UNIDAS,204429104,15035739,170354923,SOLE
CONCENTRA GROUP HOLDINGS PAR,20603L102,295639,5847739,SOLE
CONCRETE PUMPING HLDGS INC,206704108,175633,1169716,SOLE
COTY INC,222070203,794,5526,SOLE
COTY INC,222070203,42774,297707,SOLE
CRH PLC,G25508105,4367,405232,SOLE
CUMMINS INC,231021106,13453,4689681,SOLE
CUMMINS INC,231021106,1526979,532304879,SOLE
CUMULUS MEDIA INC,231082801,21927,14691,SOLE
CURTISS WRIGHT CORP,231561101,109,38681,SOLE
CURTISS WRIGHT CORP,231561101,30733,10906220,SOLE
CUSTOMERS BANCORP INC,23204G100,69417,3379220,SOLE
DEERE & CO,244199105,531237,225085117,SOLE
DELTA AIR LINES INC DEL,247361702,311,18816,SOLE
DELTA AIR LINES INC DEL,247361702,14194,858737,SOLE
DENNYS CORP,24869P104,2223,13449,SOLE
DENNYS CORP,24869P104,1663457,10063915,SOLE
DENTSPLY SIRONA INC,24906P109,97908,1858296,SOLE
DENTSPLY SIRONA INC,24906P109,14402501,273359469,SOLE
DHI GROUP INC,23331S100,422675,748135,SOLE
DIAGEO PLC,25243Q205,43609,5544002,SOLE
DIGI INTL INC,253798102,191409,5786294,SOLE
DIME CMNTY BANCSHARES INC,25432X102,493022,15153031,SOLE
DISNEY WALT CO,254687106,28688,3194439,SOLE
DISNEY WALT CO,254687106,3427919,381698781,SOLE
DNOW INC,67011P100,243934,3173581,SOLE
DOCGO INC,256086109,263190,1115926,SOLE
DOLLAR GEN CORP NEW,256677105,30051,2278449,SOLE
DOLLAR GEN CORP NEW,256677105,5238121,397154334,SOLE
DOMINION ENERGY INC,25746U109,2497,134488,SOLE
DONALDSON INC,257651109,246,16568,SOLE
DONALDSON INC,257651109,10471,705222,SOLE
DORIAN LPG LTD,Y2106R110,330325,8050020,SOLE
DOUGLAS ELLIMAN INC,25961D105,1126312,1880941,SOLE
DOUGLAS EMMETT INC,25960P109,13281204,246499146,SOLE
DOVER CORP,260003108,113,21199,SOLE
DOVER CORP,260003108,4826,905358,SOLE
DUCOMMUN INC DEL,264147109,253087,16111518,SOLE
EASTGROUP PPTYS INC,277276101,543,87146,SOLE
EASTMAN KODAK CO,277461406,325432,2138088,SOLE
EL POLLO LOCO HLDGS INC,268603107,453422,5232490,SOLE
ELEVANCE HEALTH INC,036752103,19359,7141605,SOLE
ELEVANCE HEALTH INC,036752103,3205980,1182686022,SOLE
EMBECTA CORP,29082K105,381494,7877851,SOLE
ENOVIS CORPORATION,194014502,200,8776,SOLE
ENOVIS CORPORATION,194014502,343721,15082477,SOLE
ENPRO INC,29355X107,65693,11328758,SOLE
ENSIGN GROUP INC,29358P101,113,15013,SOLE
ENSIGN GROUP INC,29358P101,5225,694194,SOLE
ENTEGRIS INC,29362U104,107,10599,SOLE
ENTEGRIS INC,29362U104,4726,468158,SOLE
ENTERPRISE PRODS PARTNERS L,293792107,1656533,51948875,SOLE
EQUINIX INC,29444U700,221,208379,SOLE
EQUITY RESIDENTIAL,29476L107,61492,4412701,SOLE
EQUITY RESIDENTIAL,29476L107,9185340,659139998,SOLE
ETHAN ALLEN INTERIORS INC,297602104,196461,5522519,SOLE
EVERCORE INC,29977A105,103,28551,SOLE
EVERCORE INC,29977A105,41917,11618973,SOLE
EVERQUOTE INC,30041R108,292357,5844216,SOLE
EXELIXIS INC,30161Q104,416,13853,SOLE
EXELIXIS INC,30161Q104,18271,608424,SOLE
EXPAND ENERGY CORPORATION,165167735,219,21801,SOLE
EXPAND ENERGY CORPORATION,165167735,10074,1002867,SOLE
EXPEDITORS INTL WASH INC,302130109,17862,1978588,SOLE
EXPEDITORS INTL WASH INC,302130109,4052567,448902847,SOLE
EXTRA SPACE STORAGE INC,30225T102,27,4039,SOLE
EXTRA SPACE STORAGE INC,30225T102,1628914,243685534,SOLE
EXXON MOBIL CORP,30231G102,65386,7033575,SOLE
EXXON MOBIL CORP,30231G102,8616500,926876905,SOLE
FABRINET,G3323L100,73,16051,SOLE
FABRINET,G3323L100,59967,13185544,SOLE
FASTLY INC,31188V100,338173,3192353,SOLE
FERROGLOBE PLC,G33856108,2030772,7716934,SOLE
FIDELITY NATIONAL FINANCIAL,31620R303,49050,2753639,SOLE
FIDELITY NATIONAL FINANCIAL,31620R303,6042724,339238525,SOLE
FIRST AMERN FINL CORP,31847R102,157,9803,SOLE
FIRST AMERN FINL CORP,31847R102,188428,11765444,SOLE
FLEX LTD,Y2573F102,356,13667,SOLE
FLEX LTD,Y2573F102,17048,654473,SOLE
FLOWSERVE CORP,34354P105,76454,4397631,SOLE
FLOWSERVE CORP,34354P105,7662404,440741478,SOLE
FOMENTO ECONOMICO MEXICANO S,344419106,274713,23485225,SOLE
FOMENTO ECONOMICO MEXICANO S,344419106,12381020,1058453400,SOLE
FORESTAR GROUP INC,346232101,479669,12433020,SOLE
FORGE GLOBAL HOLDINGS INC,34629L103,222959,207553,SOLE
FORMFACTOR INC,346375108,94688,4166272,SOLE
FOSSIL GROUP INC,34988V106,330725,552311,SOLE
FRANCO NEV CORP,351858105,3366544,395113332,SOLE
FTAI AVIATION LTD,G3730V105,64,9219,SOLE
FTAI AVIATION LTD,G3730V105,2949,424774,SOLE
FTAI INFRASTRUCTURE INC,35953C106,1056241,7668310,SOLE
GENCOR INDS INC,368678108,74064,1307230,SOLE
GENERAC HLDGS INC,368736104,57,8838,SOLE
GENERAC HLDGS INC,368736104,2535,393052,SOLE
GENERAL DYNAMICS CORP,369550108,7297,1922687,SOLE
GEOSPACE TECHNOLOGIES CORP,37364X109,283321,2838876,SOLE
GOLAR LNG LTD,G9456A100,257872,10913143,SOLE
GOLD FIELDS LTD,38059T106,6191489,81727655,SOLE
GOODYEAR TIRE & RUBR CO,382550101,1024,9216,SOLE
GOODYEAR TIRE & RUBR CO,382550101,1121948,10097532,SOLE
GRAHAM CORP,384556106,352973,15696709,SOLE
GROCERY OUTLET HLDG CORP,39874R101,474000,7399140,SOLE
GXO LOGISTICS INCORPORATED,36262G101,256,11136,SOLE
GXO LOGISTICS INCORPORATED,36262G101,334344,14543964,SOLE
H & E EQUIPMENT SERVICES INC,404030108,269493,13194377,SOLE
HALEON PLC,405552100,2104289,20074915,SOLE
HCA HEALTHCARE INC,40412C101,29691,8911748,SOLE
HCA HEALTHCARE INC,40412C101,4474158,1342918524,SOLE
HEALTHCARE SVCS GROUP INC,421906108,260948,3030911,SOLE
HEALTHSTREAM INC,42222N103,540398,17184656,SOLE
HEARTLAND EXPRESS INC,422347104,730368,8194729,SOLE
HECLA MNG CO,422704106,1892228,9290839,SOLE
HELIX ENERGY SOLUTIONS GRP I,42330P107,235258,2192605,SOLE
HELMERICH & PAYNE INC,423452101,137693,4408930,SOLE
HERC HLDGS INC,42704L104,21059,3987100,SOLE
HF SINCLAIR CORP,403949100,312,10936,SOLE
HF SINCLAIR CORP,403949100,14191,497395,SOLE
HILLTOP HOLDINGS INC,432748101,74585,2135369,SOLE
HOLLEY INC,43538H103,211087,637483,SOLE
HOME DEPOT INC,437076102,20,7780,SOLE
HOME DEPOT INC,437076102,52042,20243818,SOLE
HOOKER FURNISHINGS CORPORATI,439038100,113909,1595865,SOLE
HOULIHAN LOKEY INC,441593100,95,16498,SOLE
HOULIHAN LOKEY INC,441593100,4202,729719,SOLE
ICAD INC,44934S206,716161,1310575,SOLE
ICHOR HOLDINGS,G4740B105,372295,11995345,SOLE
ICU MED INC,44930G107,24650,3824941,SOLE
IDACORP INC,451107106,119080,13013062,SOLE
IMPERIAL OIL LTD,453038408,684184,42145719,SOLE
IMPERIAL OIL LTD,453038408,20529069,1263577917,SOLE
INFUSYSTEM HLDGS INC,45685K102,908371,7675735,SOLE
INGREDION INC,457187102,145,19946,SOLE
INGREDION INC,457187102,111756,15373155,SOLE
INSTALLED BLDG PRODS INC,45780R101,59528,10432282,SOLE
INSTEEL INDS INC,45774W108,469752,12688002,SOLE
INTERFACE INC,458665304,210617,5128524,SOLE
INTERNATIONAL FLAVORS&FRAGRA,459506101,92,7779,SOLE
INTERNATIONAL FLAVORS&FRAGRA,459506101,6477,547630,SOLE
INTERNATIONAL MNY EXPRESS IN,46005L101,637034,13269418,SOLE
INTEST CORP,461147100,602608,5176403,SOLE
INTREPID POTASH INC,46121Y201,657970,14422702,SOLE
INVESCO EXCH TRADED FD TR II,46138G508,247163,5207724,SOLE
INVESCO QQQ TR,46090E103,300000,153369000,SOLE
IPG PHOTONICS CORP,44980X109,28743,2090190,SOLE
IPG PHOTONICS CORP,44980X109,4468319,324936158,SOLE
ISHARES GOLD TR,464285204,3834,188839,SOLE
ITAU UNIBANCO HLDG S A,465562106,1582394,7848674,SOLE
JANUS INTERNATIONAL GROUP IN,47103N106,975942,7173174,SOLE
JELD-WEN HLDG INC,47580P103,233818,1914969,SOLE
JOHN BEAN TECHNOLOGIES CORP,477839104,84823,10781003,SOLE
JOHNSON OUTDOORS INC,479167108,51369,1695177,SOLE
KAISER ALUMINUM CORP,483007704,139132,9776806,SOLE
KEMPER CORP,488401100,229031,15216820,SOLE
KINROSS GOLD CORP,496902404,12610383,116898250,SOLE
KNIGHT-SWIFT TRANSN HLDGS IN,499049104,140,7426,SOLE
KNIGHT-SWIFT TRANSN HLDGS IN,499049104,8195,434663,SOLE
KOSMOS ENERGY LTD,500688106,1237600,4232592,SOLE
KRAFT HEINZ CO,500754106,5130138,157546538,SOLE
KRATOS DEFENSE & SEC SOLUTIO,50077B207,430563,11358252,SOLE
KRONOS WORLDWIDE INC,50105F105,489177,4769476,SOLE
KULICKE & SOFFA INDS INC,501242101,143938,6716147,SOLE
LAKELAND INDS INC,511795106,22352,571094,SOLE
LANTRONIX INC,516548203,670974,2764413,SOLE
LENNOX INTL INC,526107107,39,23763,SOLE
LENNOX INTL INC,526107107,1702,1037029,SOLE
LEONARDO DRS INC,52661A108,300885,9721594,SOLE
LGI HOMES INC,50187T106,78,6973,SOLE
LGI HOMES INC,50187T106,109937,9828368,SOLE
LIBERTY ENERGY INC,53115L104,279467,5558599,SOLE
LIFEMD INC,53216B104,50356,249262,SOLE
LIFESTANCE HEALTH GROUP INC,53228F101,785666,5790358,SOLE
LINCOLN EDL SVCS CORP,533535100,833093,13179531,SOLE
LINCOLN NATL CORP IND,534187109,531100,16841181,SOLE
LINDE PLC,G54950103,53,22190,SOLE
LITHIA MTRS INC,536797103,38,13582,SOLE
LITHIA MTRS INC,536797103,10480,3745866,SOLE
LLOYDS BANKING GROUP PLC,539439109,5601459,15235968,SOLE
LOUISIANA PAC CORP,546347105,155431,16094880,SOLE
LSB INDS INC,502160104,1760401,13361444,SOLE
LSI INDS INC OHIO,50216C108,403922,7844165,SOLE
LUXFER HLDGS PLC,G5698W116,425656,5571837,SOLE
MACERICH CO,554382101,384010,7649479,SOLE
MADDEN STEVEN LTD,556269108,251,10673,SOLE
MADDEN STEVEN LTD,556269108,96975,4123377,SOLE
MAG SILVER CORP,55903Q104,7839793,106378757,SOLE
MAGNITE INC,55955D100,367157,5845139,SOLE
MAMAS CREATIONS INC,56146T103,1135417,9037919,SOLE
MANITOWOC CO INC,563571405,589154,5378976,SOLE
MARINEMAX INC,567908108,107969,3125703,SOLE
MATADOR RES CO,576485205,310,17441,SOLE
MATADOR RES CO,576485205,325025,18285907,SOLE
MATIV HOLDINGS INC,808541106,555796,6058176,SOLE
MAYVILLE ENGR CO INC,578605107,332375,5224935,SOLE
MEDTRONIC PLC,G5960L103,63083,5039034,SOLE
MEDTRONIC PLC,G5960L103,9729117,777161866,SOLE
META PLATFORMS INC,30303M102,26422,15470222,SOLE
META PLATFORMS INC,30303M102,3515609,2058424226,SOLE
MGIC INVT CORP WIS,552848103,667,15815,SOLE
MGIC INVT CORP WIS,552848103,758212,17977207,SOLE
MICROSOFT CORP,594918104,5823,2454369,SOLE
MICROSOFT CORP,594918104,651721,274700402,SOLE
MINERALS TECHNOLOGIES INC,603158106,17631,1343659,SOLE
MKS INSTRS INC,55306N104,160,16702,SOLE
MKS INSTRS INC,55306N104,134118,14000578,SOLE
MOELIS & CO,60786M105,118251,8736384,SOLE
MONRO INC,610236101,315000,7812000,SOLE
NATIONAL CINEMEDIA INC,635309206,310636,2062623,SOLE
NATIONAL CINEMEDIA INC,635309206,1221538,8111012,SOLE
NATIONAL VISION HLDGS INC,63845R107,549302,5723727,SOLE
NATURAL GAS SVCS GROUP INC,63886Q109,229294,6145079,SOLE
NATURAL GROCERS BY VITAMIN C,63888U108,86637,3441222,SOLE
NAVIGATOR HLDGS LTD,Y62132108,641745,9850786,SOLE
NETGEAR INC,64111Q104,120467,3357415,SOLE
NETSCOUT SYS INC,64115T104,248505,5382618,SOLE
NEWMONT CORP,651639106,419997,15632297,SOLE
NEWMONT CORP,651639106,17500102,651353796,SOLE
NMI HLDGS INC,629209305,438919,16134662,SOLE
NOBLE CORP PLC,G65431127,71193,2235447,SOLE
NOBLE CORP PLC,G65431127,11921023,374320122,SOLE
NORTHWESTERN ENERGY GROUP IN,668074305,128199,6853519,SOLE
NOV INC,62955J103,248226,3624101,SOLE
NOV INC,62955J103,37887980,553164508,SOLE
NOVAGOLD RES INC,66987E206,26034894,86696197,SOLE
NPK INTERNATIONAL INC,651718504,321591,2466603,SOLE
NUTRIEN LTD,67077M108,213102,9536307,SOLE
NUTRIEN LTD,67077M108,9316209,416900001,SOLE
NV5 GLOBAL INC,62945V109,276700,5213028,SOLE
OIL STS INTL INC,678026105,2451296,12403558,SOLE
OLD NATL BANCORP IND,680033107,566998,12306692,SOLE
OLD REP INTL CORP,680223104,546,19760,SOLE
OLD REP INTL CORP,680223104,467239,16909379,SOLE
ONE GAS INC,68235P108,140914,9758295,SOLE
ONEOK INC NEW,682680103,40,4016,SOLE
ONEOK INC NEW,682680103,2774263,278536005,SOLE
ONEWATER MARINE INC,68280L101,33825,587879,SOLE
ONTO INNOVATION INC,683344105,110,18334,SOLE
ONTO INNOVATION INC,683344105,4993,832183,SOLE
ORACLE CORP,68389X105,90809,15132385,SOLE
ORACLE CORP,68389X105,12186141,2030698536,SOLE
ORION GROUP HLDGS INC,68628V308,145962,1069901,SOLE
ORLA MNG LTD NEW,68634K106,8079816,44685087,SOLE
OSI SYSTEMS INC,671044105,35900,6010737,SOLE
OTIS WORLDWIDE CORP,68902V107,52203,4834551,SOLE
OUTFRONT MEDIA INC,69007J106,789725,14009722,SOLE
PARK-OHIO HLDGS CORP,700666100,258913,6801645,SOLE
PBF ENERGY INC,69318G106,449017,11921401,SOLE
PENGUIN SOLUTIONS INC,G8232Y101,474244,9100742,SOLE
PENNANT GROUP INC,70805E109,414848,11001769,SOLE
PEPSICO INC,713448108,23,3497,SOLE
PEPSICO INC,713448108,62305,9474098,SOLE
PERELLA WEINBERG PARTNERS,71367G102,479278,11425988,SOLE
PERFORMANCE FOOD GROUP CO,71377A103,204,17248,SOLE
PERFORMANCE FOOD GROUP CO,71377A103,9200,777860,SOLE
PERFORMANT HEALTHCARE INC,71377E105,2673255,8073230,SOLE
PERMIAN RESOURCES CORP,71424F105,1024,14725,SOLE
PERMIAN RESOURCES CORP,71424F105,776651,11168241,SOLE
PERRIGO CO PLC,G97822103,57019,1465958,SOLE
PHILIP MORRIS INTL INC,718172109,237310,28560256,SOLE
PHILIP MORRIS INTL INC,718172109,9259163,1114340267,SOLE
PLEXUS CORP,729132100,20262,3170598,SOLE
PORTILLOS INC,73642K106,274186,2577348,SOLE
POTBELLY CORP,73754Y100,1160828,10935000,SOLE
PPG INDS INC,693506107,21720,2594422,SOLE
PPG INDS INC,693506107,3175231,379281343,SOLE
PROFICIENT AUTO LOGISTICS IN,74317M104,357748,2887026,SOLE
PROGYNY INC,74340E103,144900,2499525,SOLE
PROPETRO HLDG CORP,74347M108,415633,3877856,SOLE
PULTE GROUP INC,745867101,63,6861,SOLE
PULTE GROUP INC,745867101,2776,302306,SOLE
QUANEX BLDG PRODS CORP,747619104,194368,4711480,SOLE
QUANTA SVCS INC,74762E102,85,26864,SOLE
QUANTA SVCS INC,74762E102,3868,1222481,SOLE
QUEST DIAGNOSTICS INC,74834L100,114,17198,SOLE
QUEST DIAGNOSTICS INC,74834L100,4835,729408,SOLE
QUEST RESOURCE HLDG CORP,74836W203,73265,476223,SOLE
QUINSTREET INC,74874Q100,681023,15711201,SOLE
RADIAN GROUP INC,750236101,610,19349,SOLE
RADIAN GROUP INC,750236101,510263,16185542,SOLE
RADIANT LOGISTICS INC,75025X100,516801,3462567,SOLE
RADNET INC,750491102,85043,5939403,SOLE
RAYMOND JAMES FINL INC,754730109,114,17708,SOLE
RAYMOND JAMES FINL INC,754730109,4693,728964,SOLE
RBB FUND TRUST,75526L878,10000,347349,SOLE
RBB FUND TRUST,75526L886,10000,346369,SOLE
RELIANCE INC,759509102,667,179596,SOLE
REMITLY GLOBAL INC,75960P104,568366,12828021,SOLE
REPAY HLDGS CORP,76029L100,233000,1777790,SOLE
REVVITY INC,714046109,19,2121,SOLE
REVVITY INC,714046109,794,88618,SOLE
RH,74967X103,4,1574,SOLE
RH,74967X103,175,68878,SOLE
RIBBON COMMUNICATIONS INC,762544104,819369,3408575,SOLE
RILEY EXPLORATION PERMIAN IN,76665T102,287048,9162572,SOLE
ROCKET COS INC,77311W101,1240,13962,SOLE
ROCKET COS INC,77311W101,59500,669970,SOLE
ROSS STORES INC,778296103,15424,2333123,SOLE
ROSS STORES INC,778296103,1479215,223760853,SOLE
ROYAL GOLD INC,780287108,3479123,458722368,SOLE
RPC INC,749660106,312649,1857135,SOLE
RPM INTL INC,749685103,298849,36776358,SOLE
RXO INC,74982T103,340875,8126460,SOLE
SALESFORCE INC,79466L302,18421,6158636,SOLE
SALESFORCE INC,79466L302,2336764,781250308,SOLE
SANMINA CORPORATION,801056102,200972,15207551,SOLE
SANOFI,80105N105,328974,15866396,SOLE
SCHLUMBERGER LTD,806857108,165685,6352356,SOLE
SCHLUMBERGER LTD,806857108,27670870,1060901156,SOLE
SCHWAB CHARLES CORP,808513105,28104,2079955,SOLE
SCHWAB CHARLES CORP,808513105,3147613,232954838,SOLE
SCORPIO TANKERS INC,Y7542C130,221568,11009714,SOLE
SEACOAST BKG CORP FLA,811707801,654051,18006024,SOLE
SEACOR MARINE HLDGS INC,78413P101,916609,6012955,SOLE
SEADRILL 2021 LTD,G7997W102,29613,1152834,SOLE
SEALED AIR CORP NEW,81211K100,273,9236,SOLE
SEALED AIR CORP NEW,81211K100,311439,10535981,SOLE
SECUREWORKS CORP,81374A105,496899,4203766,SOLE
SELECT MED HLDGS CORP,81619Q105,366359,6905867,SOLE
SHELL PLC,780259305,487840,30563190,SOLE
SHOE CARNIVAL INC,824889109,82,2713,SOLE
SHOE CARNIVAL INC,824889109,255891,8464874,SOLE
SHYFT GROUP INC,825698103,297349,3490877,SOLE
SI-BONE INC,825704109,185448,2599981,SOLE
SILVACO GROUP INC,82728C102,458606,3705536,SOLE
SM ENERGY CO,78454L100,240603,9325772,SOLE
SMART SAND INC,83191H107,225559,507508,SOLE
SMITH DOUGLAS HOMES CORP,83207R107,148882,3817334,SOLE
SONIC AUTOMOTIVE INC,83545G102,132106,8368915,SOLE
SOUTHWEST AIRLS CO,844741108,88,2959,SOLE
SOUTHWEST AIRLS CO,844741108,5500,184910,SOLE
SPDR GOLD TR,78463V107,618638,148991925,SOLE
SPDR GOLD TR,78463V107,2579138,621156148,SOLE
SPDR S&P 500 ETF TR,78462F103,43000,25201440,SOLE
SPDR SER TR,78468R663,322746,29501340,SOLE
SPECTRUM BRANDS HLDGS INC NE,84790A105,186272,15738121,SOLE
SPRINKLR INC,85208T107,53434,451517,SOLE
SSGA ACTIVE ETF TR,78467V608,127653,5326960,SOLE
