Company,CUSIP,Shares,Value,Discretion,PutCall
SUMMIT HOTEL PROPERTIES INC,866082AA8,2298000,2174913,DFND,
SUNNOVA ENERGY INTERNATIONAL INC,86745KAF1,58642000,44788321,DFND,
SUNOPTA INC,8676EP108,20726126,132165058,DFND,
TALEN ENERGY CORP,87422Q109,696676,124175530,DFND,
TECHTARGET INC,87874RAD2,2041000,2002812,DFND,
TELADOC HEALTH INC,87918AAF2,6671000,5793763,DFND,
TELECOM ARGENTINA SA,879273209,3079088,23216323,DFND,
TERNIUM SA,880890108,844909,31185591,DFND,
TETRA TECH INC,88162GAB9,6083000,7990020,DFND,
TORM PLC,G89479102,40581120,1382777589,DFND,
TPI COMPOSITES INC,87266J104,4610003,20975513,DFND,
TRANSPORTADORA DE GAS DEL SUR SA,893870204,923183,16931176,DFND,
TRAVERE THERAPEUTICS INC,89422GAA5,30000000,25920000,DFND,
TRIP.COM GROUP LTD,89677Q107,791523,47040211,DFND,
TWO HARBORS INVESTMENT CORP,90187BAB7,4785000,4677337,DFND,
UNITI GROUP INC,91325V108,3397592,19162418,DFND,
UNITY SOFTWARE INC,91332UAB7,2043000,1832571,DFND,
UPSTART HOLDINGS INC,91680MAB3,5784000,5147760,DFND,
UPWORK INC,91688FAB0,4752000,4358486,DFND,
VACASA INC,91854V206,1375448,3865008,DFND,
VAIL RESORTS INC,91879QAN9,1425000,1348406,DFND,
VALE SA,91912E105,8203466,95816482,DFND,
VISTA ENERGY SAB DE CV,92837L109,2503714,110614084,DFND,
WAYFAIR INC,94419LAP6,1400000,1687700,DFND,
WIX.COM LTD,92940WAD1,4303000,4120122,DFND,
XOMETRY INC,98423FAB5,1702000,1442445,DFND,
XP INC,G98239109,510764,9163106,DFND,
YPF SA,984245100,551128,11689424,DFND,
YUM CHINA HOLDINGS INC,98850P109,976906,43980308,DFND,
ZIFF DAVIS INC,48123VAE2,7145000,6631453,DFND,
ZSCALER INC,98980GAB8,2150000,2633750,DFND,
ZTO EXPRESS CAYMAN INC,98980AAB1,11828000,12635261,DFND,
