Company,CUSIP,Shares,Value,Discretion,PutCall
MESA LABORATORIES INC,59064RAA7,5438000,5408066,DFND,
FUBOTV INC,35953DAB0,5561000,5438658,DFND,
HAEMONETICS CORP,405024AD2,5463000,5448013,DFND,
INTEGRA LIFESCIENCES HOLDINGS CORP,457985AM1,5761000,5710591,DFND,
REPLIGEN CORP,759916AD1,5796000,5769918,DFND,
WORKIVA INC,98139AAD7,6248000,5802829,DFND,
MERITAGE HOMES CORP,59001ABF8,6077000,5914288,DFND,
ON SEMICONDUCTOR CORP,682189AU9,6380000,5920320,DFND,
UPWORK INC,91688FAB0,6373000,6028708,DFND,
NICE LTD,653656AB4,6124000,6062830,DFND,
LUMENTUM HOLDINGS INC,55024UAH2,3997000,6139392,DFND,
REDFIN CORP,75737FAE8,7025000,6340755,DFND,
MAGNITE INC,55955DAB6,6637000,6415432,DFND,
HDFC BANK LTD,40415F101,84843,6504912,DFND,
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAD9,6746000,6533351,DFND,
FLUOR CORP,343412AJ1,5011000,6580695,DFND,
ALIBABA GROUP HOLDING LTD,01609WBG6,5397000,6901814,DFND,
BLACKSTONE MORTGAGE TRUST INC,09257WAE0,7151000,6979376,DFND,
CYTOKINETICS INC,23282WAC4,6692000,7137017,DFND,
VAIL RESORTS INC,91879QAN9,7458000,7271550,DFND,
H WORLD GROUP LTD,44332NAB2,6884000,7283271,DFND,
TRAVERE THERAPEUTICS INC,89422GAA5,7741000,7392820,DFND,
BLACKLINE INC,09239BAF6,6945000,7410894,DFND,
SMARTRENT INC,83193G107,7505294,7430242,DFND,
VERINT SYSTEMS INC,92343XAC4,7835000,7533352,DFND,
PARSONS CORP,70202LAD4,7203000,7692803,DFND,
DEXCOM INC,252131AM9,8288000,7815583,DFND,
TETRA TECH INC,88162GAB9,6969000,7866258,DFND,
NEXTERA ENERGY INC,65339KCY4,7141000,8137169,DFND,
ALVOTECH SA,L01800116,4666667,8236667,DFND,
WEC ENERGY GROUP INC,92939UAR7,7154000,8273601,DFND,
GUARDANT HEALTH INC,40131MAD1,7193000,8402614,DFND,
BAUSCH HEALTH COS INC,071734107,1270000,8458200,DFND,
SHAKE SHACK INC,819047AB7,8821000,9466035,DFND,
CRACKER BARREL OLD COUNTRY STORE INC,22410JAB2,9922000,9500315,DFND,
LIVANOVA PLC,53802LAB8,9995000,10198101,DFND,
YPF SA,984245100,324330,10200178,DFND,
BERRY CORP,08579X101,3697000,10240690,DFND,
EXPAND ENERGY CORP,165167180,95294,10318434,DFND,
COINBASE GLOBAL INC,19260QAF4,7894000,10345086,DFND,
UPSTART HOLDINGS INC,91680MAB3,11901000,11305950,DFND,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,2849858,11342434,DFND,
CMS ENERGY CORP,125896BX7,11017000,11738613,DFND,
MKS INC,55306NAB0,11985000,11871142,DFND,
ENPHASE ENERGY INC,29355AAK3,14755000,12003192,DFND,
PPL CORP,69352PAS2,11381000,12320532,DFND,
SHIFT4 PAYMENTS INC,82452JAD1,11913000,12806474,DFND,
JD.COM INC,47215PAJ5,12352000,12914016,DFND,
ANYWHERE REAL ESTATE INC,75606DAP6,13200000,12985500,DFND,
SEA LTD,81141R100,83513,13357069,DFND,
ALVOTECH SA,L01800108,1563676,14260725,DFND,
LIBERTY LATIN AMERICA LTD,G9001E128,2328516,14483369,DFND,
UNITI GROUP INC,91325V108,3397592,14677597,DFND,
SOUTHERN CO/THE,842587DZ7,13459000,14872343,DFND,
DEXCOM INC,252131AK3,16111000,15865307,DFND,
ALTICE USA INC,02156K103,7500000,16050000,DFND,
BRIDGEBIO PHARMA INC,10806XAD4,18056000,16900415,DFND,
DAYFORCE INC,15677JAD0,18080000,17483360,DFND,
FIRST MAJESTIC SILVER CORP,32076VAD5,20605000,19646867,DFND,
VALE SA,91912E105,2033706,19747285,DFND,
OKTA INC,679295AD7,20241000,20139795,DFND,
ENVISTA HOLDINGS CORP,29415FAD6,22281000,20735256,DFND,
WIX.COM LTD,92940WAD1,21116000,21063209,DFND,
FULL TRUCK ALLIANCE CO LTD,35969L108,1842337,21757999,DFND,
ENPHASE ENERGY INC,29355AAH0,23501000,22531413,DFND,
TELECOM ARGENTINA SA,879273209,2644263,23348842,DFND,
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAF4,25833000,24115105,DFND,
ALARM.COM HOLDINGS INC,011642AB1,24946000,24322350,DFND,
OAKTREE SPECIALTY LENDING CORP,67401P405,1852456,25304548,DFND,
ECHOSTAR CORP,278768AB2,21447560,25308120,DFND,
SNAP INC,83304AAH9,29437000,25566034,DFND,
CONMED CORP,207410AH4,27705000,26318850,DFND,
KE HOLDINGS INC,482497104,1513039,26841311,DFND,
ETSY INC,29786AAN6,31807000,27377875,DFND,
TERNIUM SA,880890108,919709,27683240,DFND,
KANZHUN LTD,48553T106,1571272,28031492,DFND,
TELADOC HEALTH INC,87918AAF2,30338000,28056684,DFND,
SEA LTD,81141RAG5,30069000,28430239,DFND,
SUMMIT HOTEL PROPERTIES INC,866082AA8,30455000,29541350,DFND,
ECOPETROL SA,279158109,3549822,31415924,DFND,
BAUSCH PLUS LOMB CORP,071705107,2521245,32801397,DFND,
AIRBNB INC,009066AB7,36300000,35083827,DFND,
TALEN ENERGY CORP,87422Q109,129829,37750378,DFND,
CABLE ONE INC,12685JAE5,51812000,49148863,DFND,
STAR BULK CARRIERS CORP,Y8162K204,3230527,55726590,DFND,
JETBLUE AIRWAYS CORP,477143AP6,59981000,57581760,DFND,
GRAB HOLDINGS LTD,G4124C109,11569295,58193553,DFND,
PEBBLEBROOK HOTEL TRUST,70509VAA8,62423000,59150940,DFND,
CALIFORNIA RESOURCES CORP,13057Q305,1376753,62876309,DFND,
KILROY REALTY CORP,49427F108,1850011,63473877,DFND,
TRANSALTA CORP,89346D107,6085253,65512910,DFND,
BARRICK MINING CORP,06849F108,3157686,65743022,DFND,
ITAU UNIBANCO HOLDING SA,465562106,11004494,74720521,DFND,
CBL & ASSOCIATES PROPERTIES INC,124830878,3005126,76300174,DFND,
LIBERTY GLOBAL LTD,G61188101,8212191,82204031,DFND,
FREEPORT-MCMORAN INC,35671D857,1996075,86529851,DFND,
NOKIA OYJ,654902204,18752229,97136546,DFND,
VISTA ENERGY SAB DE CV,92837L109,2061561,98563231,DFND,
CEMEX SAB DE CV,151290889,14839032,102834491,DFND,
RUNWAY GROWTH FINANCE CORP,78163D100,9779667,104935838,DFND,
SUNOPTA INC,8676EP108,20726126,120187007,DFND,
ANGLOGOLD ASHANTI PLC,G0378L100,4947737,225468375,DFND,
SITIO ROYALTIES CORP,82983N108,12945551,237939227,DFND,
GARRETT MOTION INC,366505105,36894816,387764516,DFND,
EXPAND ENERGY CORP,165167735,5062364,591992875,DFND,
TORM PLC,G89479102,40581120,681587614,DFND,
ISHARES RUSSELL 2000 ETF,464287655,240000,51789600,DFND,Put
STATE STREET CORP,78462F103,1020000,630207000,DFND,Put
STATE STREET CORP,78464A888,690000,68013300,DFND,Put
TALEN ENERGY CORP,87422Q109,65000,18900050,DFND,Call
Indivior PLC,G4766E116,11009125,162274503,DFND,
