Company,CUSIP,Shares,Value,Discretion,PutCall
CBRE GROUP INC,12504L109,3680,481270,OTR,
CBRE GROUP INC,12504L109,26027,3403811,OTR,
CBRE GROUP INC,12504L109,258642,33825201,SOLE,
CENTERPOINT ENERGY INC,15189T107,1654590,59945796,SOLE,
CHARLES RIV LABS INTL INC,159864107,2318,348905,OTR,
CHARLES RIV LABS INTL INC,159864107,30253,4553682,OTR,
CHARLES RIV LABS INTL INC,159864107,1068205,160786217,SOLE,
CHECK POINT SOFTWARE TECH LT,M22465104,677221,154352210,SOLE,
CHEVRON CORP NEW,166764100,37763,6317372,SOLE,
CNH INDL N V,N20944109,2187205,26858877,SOLE,
CORE LABORATORIES INC,21867A105,403684,6051223,OTR,
CORE LABORATORIES INC,21867A105,9938341,148975732,SOLE,
CREDICORP LTD,G2519Y108,180611,33622544,SOLE,
CVS HEALTH CORP,126650100,1020033,69107236,SOLE,
D R HORTON INC,23331A109,137621,17495758,SOLE,
DUN & BRADSTREET HLDGS INC,26484T106,33461,299141,OTR,
DUN & BRADSTREET HLDGS INC,26484T106,3963457,35433306,SOLE,
ENVISTA HOLDINGS CORPORATION,29415F104,16958,292695,OTR,
ENVISTA HOLDINGS CORPORATION,29415F104,237106,4092450,OTR,
ENVISTA HOLDINGS CORPORATION,29415F104,11890681,205233154,SOLE,
FAIR ISAAC CORP,303250104,237,437066,OTR,
FIRST AMERN FINL CORP,31847R102,10137,665291,OTR,
FIRST AMERN FINL CORP,31847R102,150708,9890966,OTR,
FIRST AMERN FINL CORP,31847R102,3530033,231676066,SOLE,
FISERV INC,337738108,4706,1039226,OTR,
GCM GROSVENOR INC,36831E108,4429255,58599044,SOLE,
GENERAC HLDGS INC,368736104,3736,473164,OTR,
GENERAC HLDGS INC,368736104,54522,6905211,OTR,
GENERAC HLDGS INC,368736104,1557620,197272573,SOLE,
GENTEX CORP,371901109,18131,422452,OTR,
GENTEX CORP,371901109,256509,5976660,OTR,
GENTEX CORP,371901109,6807415,158612770,SOLE,
GILEAD SCIENCES INC,375558103,430424,48229009,SOLE,
GOLDMAN SACHS GROUP INC,38141G104,510,278608,OTR,
GOLDMAN SACHS GROUP INC,38141G104,8495,4640734,SOLE,
HACKETT GROUP INC,404609109,8078,236039,OTR,
HACKETT GROUP INC,404609109,620594,18133757,SOLE,
INTEL CORP,458140100,957678,21748867,SOLE,
INTERCORP FINL SVCS INC,P5626F128,18521,613601,SOLE,
INTERPUBLIC GROUP COS INC,460690100,9873,268151,OTR,
INTERPUBLIC GROUP COS INC,460690100,274619,7458652,OTR,
INTERPUBLIC GROUP COS INC,460690100,4992665,135600781,SOLE,
ISHARES TR,464287630,40617,6132355,SOLE,
JANUS HENDERSON GROUP PLC,G4474Y214,2148665,77674240,SOLE,
JOHNSON & JOHNSON,478160104,31163,5168072,SOLE,
JONES LANG LASALLE INC,48020Q107,2162,535981,OTR,
JONES LANG LASALLE INC,48020Q107,34196,8477530,OTR,
JONES LANG LASALLE INC,48020Q107,1000022,247915454,SOLE,
KASPI KZ JSC,48581R205,7130,662021,SOLE,
KB FINL GROUP INC,48241A105,104374,5647677,SOLE,
KENNAMETAL INC,489170100,17732,377692,OTR,
KENNAMETAL INC,489170100,305482,6506767,OTR,
KENNAMETAL INC,489170100,7412030,157876239,SOLE,
KEYSIGHT TECHNOLOGIES INC,49338L103,2663,398838,OTR,
KEYSIGHT TECHNOLOGIES INC,49338L103,45014,6741747,OTR,
KEYSIGHT TECHNOLOGIES INC,49338L103,233677,34997804,SOLE,
KKR & CO INC,48251W104,4439,513193,OTR,
KKR & CO INC,48251W104,270586,31282447,SOLE,
KNOWLES CORP,49926D109,21704,329901,OTR,
KNOWLES CORP,49926D109,4636043,70467854,SOLE,
KORN FERRY,500643200,3286,222889,OTR,
KORN FERRY,500643200,585859,39738816,SOLE,
LABCORP HOLDINGS INC,504922105,1413,328862,OTR,
LABCORP HOLDINGS INC,504922105,28543,6643098,OTR,
LABCORP HOLDINGS INC,504922105,338307,78737571,SOLE,
LAZARD INC,52110M109,9237,399962,OTR,
LAZARD INC,52110M109,156496,6776277,OTR,
LAZARD INC,52110M109,5453547,236138585,SOLE,
LESLIES INC,527064109,95362,70139,OTR,
LESLIES INC,527064109,1589995,1169441,OTR,
LESLIES INC,527064109,56492058,41549909,SOLE,
LINDBLAD EXPEDITIONS HLDGS I,535219109,91830,851264,OTR,
LINDBLAD EXPEDITIONS HLDGS I,535219109,7685938,71248645,SOLE,
LITTELFUSE INC,537008104,1516,298258,OTR,
LITTELFUSE INC,537008104,303876,59784564,SOLE,
LOCKHEED MARTIN CORP,539830109,12710,5677684,SOLE,
M & T BK CORP,55261F104,2206,394323,OTR,
MADISON SQUARE GARDEN ENTMT,558256103,8350,273379,OTR,
MADISON SQUARE GARDEN ENTMT,558256103,197295,6459438,OTR,
MADISON SQUARE GARDEN ENTMT,558256103,7569728,247832895,SOLE,
MADISON SQUARE GRDN SPRT COR,55825T103,1544,300648,OTR,
MADISON SQUARE GRDN SPRT COR,55825T103,26488,5157743,OTR,
MADISON SQUARE GRDN SPRT COR,55825T103,810911,157900590,SOLE,
MANCHESTER UTD PLC NEW,G5784H106,22381,292967,OTR,
MANCHESTER UTD PLC NEW,G5784H106,293153,3837373,OTR,
MANCHESTER UTD PLC NEW,G5784H106,8259795,108120717,SOLE,
MASCO CORP,574599106,3945,274335,OTR,
MASCO CORP,574599106,97265,6763808,OTR,
MASCO CORP,574599106,840776,58467563,SOLE,
MATTEL INC,577081102,24271,471586,OTR,
MATTEL INC,577081102,495095,9619696,OTR,
MATTEL INC,577081102,13338749,259171893,SOLE,
MGP INGREDIENTS INC NEW,55303J106,626058,18393584,SOLE,
MICROSOFT CORP,594918104,123894,46508569,SOLE,
MIDDLEBY CORP,596278101,3646,554119,OTR,
MIDDLEBY CORP,596278101,48035,7300359,OTR,
MIDDLEBY CORP,596278101,938842,142685207,SOLE,
MOHAWK INDS INC,608190104,2278,260102,OTR,
MOHAWK INDS INC,608190104,52924,6042862,OTR,
MOHAWK INDS INC,608190104,1688372,192778315,SOLE,
MOLSON COORS BEVERAGE CO,60871R209,497724,30296460,SOLE,
MOSAIC CO NEW,61945C103,141040,3809490,SOLE,
MOTOROLA SOLUTIONS INC,620076307,805,352437,OTR,
NETAPP INC,64110D104,284408,24982399,SOLE,
NORTHERN TR CORP,665859104,5937,585685,OTR,
NORTHERN TR CORP,665859104,90910,8968272,OTR,
NORTHERN TR CORP,665859104,1860412,183529644,SOLE,
NORWEGIAN CRUISE LINE HLDG L,G66721104,47448,899614,OTR,
NORWEGIAN CRUISE LINE HLDG L,G66721104,596527,11310152,OTR,
NORWEGIAN CRUISE LINE HLDG L,G66721104,8437195,159969217,SOLE,
NVENT ELECTRIC PLC,G6700G107,6648,348488,OTR,
NVENT ELECTRIC PLC,G6700G107,53817,2821087,OTR,
NVENT ELECTRIC PLC,G6700G107,736200,38591604,SOLE,
ONESPAWORLD HOLDINGS LIMITED,P73684113,68122,1143768,OTR,
ONESPAWORLD HOLDINGS LIMITED,P73684113,874549,14683678,OTR,
ONESPAWORLD HOLDINGS LIMITED,P73684113,9770634,164048945,SOLE,
ORACLE CORP,68389X105,38008,5313898,SOLE,
OWENS CORNING NEW,690742101,112578,16078390,SOLE,
PARAMOUNT GLOBAL,92556H206,13532,161843,OTR,
PARAMOUNT GLOBAL,92556H206,346382,4142729,OTR,
PARAMOUNT GLOBAL,92556H206,13855340,165709866,SOLE,
PHILIP MORRIS INTL INC,718172109,108328,17194903,SOLE,
PHINIA INC,71880K101,1540,65342,OTR,
PHINIA INC,71880K101,138700,5885041,SOLE,
PRESTIGE CONSMR HEALTHCARE I,74112D101,7256,623798,OTR,
PRESTIGE CONSMR HEALTHCARE I,74112D101,116007,9973122,OTR,
PRESTIGE CONSMR HEALTHCARE I,74112D101,2395678,205956438,SOLE,
PROGRESSIVE CORP,743315103,828,234332,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,27260,482502,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,386832,6846926,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,9250579,163735248,SOLE,
SCHLUMBERGER LTD,806857108,994358,41564164,SOLE,
SCHWAB CHARLES CORP,808513105,558167,43693313,SOLE,
SIMPSON MFG INC,829073105,1614,253527,OTR,
SIMPSON MFG INC,829073105,15277,2399711,OTR,
SIMPSON MFG INC,829073105,94605,14860553,SOLE,
SMUCKER J M CO,832696405,2423,286907,OTR,
SMUCKER J M CO,832696405,50408,5968811,OTR,
SMUCKER J M CO,832696405,1828753,216542643,SOLE,
SNAP ON INC,833034101,967,325889,OTR,
SNAP ON INC,833034101,9182,3094426,OTR,
SNAP ON INC,833034101,24837,8370317,SOLE,
SPHERE ENTERTAINMENT CO,55826T102,8077,264279,OTR,
SPHERE ENTERTAINMENT CO,55826T102,181802,5948561,OTR,
SPHERE ENTERTAINMENT CO,55826T102,6108260,199862267,SOLE,
STANLEY BLACK & DECKER INC,854502101,428624,32952613,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,30108,4997928,SOLE,
VAIL RESORTS INC,91879Q109,124049,19850321,SOLE,
VANGUARD INTL EQUITY INDEX F,922042742,74824,8675843,SOLE,
VANGUARD STAR FDS,921909768,63386,3936271,SOLE,
VANGUARD TAX-MANAGED FDS,921943858,132913,6755968,SOLE,
VERIZON COMMUNICATIONS INC,92343V104,1425207,64647390,SOLE,
WESTERN ALLIANCE BANCORP,957638109,503607,38692126,SOLE,
WEX INC,96208T104,2838,445623,OTR,
WEX INC,96208T104,45825,7195442,OTR,
WEX INC,96208T104,363584,57089960,SOLE,
ZEBRA TECHNOLOGIES CORPORATI,989207105,1481,418471,OTR,
ZEBRA TECHNOLOGIES CORPORATI,989207105,21198,5989707,OTR,
ZEBRA TECHNOLOGIES CORPORATI,989207105,203373,57465075,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,2974,336597,OTR,
ZIMMER BIOMET HOLDINGS INC,98956P102,296949,33608688,SOLE,
ZIMVIE INC,98888T107,167716,1811333,SOLE,
