Company,CUSIP,Shares,Value,Discretion,PutCall
CHAMPION HOMES INC,830830105,77,7303,SOLE,
CHAMPION HOMES INC,830830105,120761,11454181,SOLE,
CHARTER COMMUNICATIONS INC N,16119P108,348503,112942852,SOLE,
CHEESECAKE FACTORY INC,163072101,427,17315,SOLE,
CHEESECAKE FACTORY INC,163072101,328291,13312200,SOLE,
CHEFS WHSE INC,163086101,248,10418,SOLE,
CHEFS WHSE INC,163086101,378613,15905532,SOLE,
CHEGG INC,163092109,758563,1342657,SOLE,
CHESAPEAKE ENERGY CORP,165167735,219,18013,SOLE,
CHESAPEAKE ENERGY CORP,165167735,9974,820362,SOLE,
CHUYS HLDGS INC,171604101,307,11482,SOLE,
CHUYS HLDGS INC,171604101,306498,11463025,SOLE,
CITIZENS INC,174740100,486070,1759573,SOLE,
CLARUS CORP NEW,18270P109,584700,2631150,SOLE,
COCA-COLA FEMSA SAB DE CV,191241108,313926,27851515,SOLE,
COEUR MNG INC,192108504,2474378,17023721,SOLE,
COHERENT CORP,19247G107,135,12003,SOLE,
COHERENT CORP,19247G107,51871,4611851,SOLE,
COHU INC,192576106,219001,5628326,SOLE,
COLGATE PALMOLIVE CO,194162103,55050,5714722,SOLE,
COLGATE PALMOLIVE CO,194162103,8838044,917477348,SOLE,
COLUMBUS MCKINNON CORP N Y,199333105,194431,6999516,SOLE,
COMCAST CORP NEW,20030N101,177163,7400117,SOLE,
COMCAST CORP NEW,20030N101,31653728,1322176219,SOLE,
COMMERCIAL METALS CO,201723103,227229,12488506,SOLE,
COMPANIA CERVECERIAS UNIDAS,204429104,698119,8119122,SOLE,
COMPANIA CERVECERIAS UNIDAS,204429104,14991338,174349261,SOLE,
CRH PLC,G25508105,4231,385784,SOLE,
CUMMINS INC,231021106,11177,3618988,SOLE,
CUMMINS INC,231021106,1838738,595364977,SOLE,
CUMULUS MEDIA INC,231082801,21927,28505,SOLE,
CURTISS WRIGHT CORP,231561101,109,35827,SOLE,
CURTISS WRIGHT CORP,231561101,45133,14834766,SOLE,
DEERE & CO,244199105,526218,219606558,SOLE,
DELTA AIR LINES INC DEL,247361702,311,15796,SOLE,
DELTA AIR LINES INC DEL,247361702,13594,690439,SOLE,
DENNYS CORP,24869P104,1314,8475,SOLE,
DENNYS CORP,24869P104,1389907,8964900,SOLE,
DENTSPLY SIRONA INC,24906P109,90361,2445161,SOLE,
DENTSPLY SIRONA INC,24906P109,14061516,380504623,SOLE,
DHI GROUP INC,23331S100,664928,1223468,SOLE,
DIAGEO PLC,25243Q205,45500,6385488,SOLE,
DIGI INTL INC,253798102,233909,6439515,SOLE,
DIME CMNTY BANCSHARES INC,25432X102,538554,15510355,SOLE,
DISNEY WALT CO,254687106,22744,2187786,SOLE,
DISNEY WALT CO,254687106,4015271,386228917,SOLE,
DNOW INC,67011P100,245934,3179927,SOLE,
DONALDSON INC,257651109,246,18130,SOLE,
DONALDSON INC,257651109,10571,779083,SOLE,
DORIAN LPG LTD,Y2106R110,300575,10345792,SOLE,
DOUGLAS ELLIMAN INC,25961D105,210102,384487,SOLE,
DOUGLAS EMMETT INC,25960P109,13636972,239601598,SOLE,
DOVER CORP,260003108,113,21667,SOLE,
DOVER CORP,260003108,4826,925337,SOLE,
DUCKHORN PORTFOLIO INC,26414D106,389272,2261670,SOLE,
DUCOMMUN INC DEL,264147109,242387,15956336,SOLE,
EASTGROUP PPTYS INC,277276101,528,98641,SOLE,
EL POLLO LOCO HLDGS INC,268603107,294422,4033581,SOLE,
ELEVANCE HEALTH INC,036752103,12732,6620775,SOLE,
ELEVANCE HEALTH INC,036752103,2172995,1129957400,SOLE,
EMBECTA CORP,29082K105,392994,5541215,SOLE,
ENOVIS CORPORATION,194014502,75,3229,SOLE,
ENOVIS CORPORATION,194014502,284321,12240019,SOLE,
ENPRO INC,29355X107,64393,10443257,SOLE,
ENSIGN GROUP INC,29358P101,63,9061,SOLE,
ENSIGN GROUP INC,29358P101,2975,427865,SOLE,
ENTEGRIS INC,29362U104,136,15304,SOLE,
ENTEGRIS INC,29362U104,6426,723118,SOLE,
ENTERPRISE PRODS PARTNERS L,293792107,1656043,48207412,SOLE,
EQUINIX INC,29444U700,84,74561,SOLE,
EQUITY RESIDENTIAL,29476L107,50893,3789526,SOLE,
EQUITY RESIDENTIAL,29476L107,9222088,686676672,SOLE,
ETHAN ALLEN INTERIORS INC,297602104,143191,4566361,SOLE,
EVERCORE INC,29977A105,114,28881,SOLE,
EVERCORE INC,29977A105,69967,17725440,SOLE,
EVERQUOTE INC,30041R108,314022,6622724,SOLE,
EXELIXIS INC,30161Q104,416,10795,SOLE,
EXELIXIS INC,30161Q104,17071,442992,SOLE,
EXPEDITORS INTL WASH INC,302130109,15379,2020790,SOLE,
EXPEDITORS INTL WASH INC,302130109,3067817,403111154,SOLE,
EXTRA SPACE STORAGE INC,30225T102,29,5226,SOLE,
EXTRA SPACE STORAGE INC,30225T102,1631169,293920342,SOLE,
EXXON MOBIL CORP,30231G102,74873,8776597,SOLE,
EXXON MOBIL CORP,30231G102,13089244,1534321182,SOLE,
FABRINET,G3323L100,62,14659,SOLE,
FABRINET,G3323L100,48042,11359050,SOLE,
FERROGLOBE PLC,G33856108,1833455,8507231,SOLE,
FIDELITY NATIONAL FINANCIAL,31620R303,40450,2510311,SOLE,
FIDELITY NATIONAL FINANCIAL,31620R303,6067818,376568785,SOLE,
FIDELITY NATL INFORMATION SV,31620M106,51600,4321500,SOLE,
FIRST AMERN FINL CORP,31847R102,157,10364,SOLE,
FIRST AMERN FINL CORP,31847R102,189828,12530546,SOLE,
FLEX LTD,Y2573F102,356,11901,SOLE,
FLEX LTD,Y2573F102,15448,516427,SOLE,
FLOWSERVE CORP,34354P105,63207,3267176,SOLE,
FLOWSERVE CORP,34354P105,10701759,553173923,SOLE,
FOMENTO ECONOMICO MEXICANO S,344419106,220022,21718413,SOLE,
FOMENTO ECONOMICO MEXICANO S,344419106,10284798,1015212411,SOLE,
FORESTAR GROUP INC,346232101,379569,12286649,SOLE,
FORGE GLOBAL HOLDINGS INC,34629L103,220959,289456,SOLE,
FORMFACTOR INC,346375108,97788,4498248,SOLE,
FRANCO NEV CORP,351858105,3259501,404796705,SOLE,
FTAI AVIATION LTD,G3730V105,64,8506,SOLE,
FTAI AVIATION LTD,G3730V105,181988,24186205,SOLE,
FTAI INFRASTRUCTURE INC,35953C106,552741,5173656,SOLE,
GENCOR INDS INC,368678108,70764,1476137,SOLE,
GENERAC HLDGS INC,368736104,57,9056,SOLE,
GENERAC HLDGS INC,368736104,2335,370985,SOLE,
GENERAL DYNAMICS CORP,369550108,7297,2205153,SOLE,
GEOSPACE TECHNOLOGIES CORP,37364X109,21791,225319,SOLE,
GIBRALTAR INDS INC,374689107,67415,4714331,SOLE,
GOLAR LNG LTD,G9456A100,157372,5784995,SOLE,
GOLD FIELDS LTD,38059T106,7112547,109177596,SOLE,
GOODYEAR TIRE & RUBR CO,382550101,1024,9062,SOLE,
GOODYEAR TIRE & RUBR CO,382550101,1050348,9295580,SOLE,
GRAHAM CORP,384556106,351223,10392689,SOLE,
GROCERY OUTLET HLDG CORP,39874R101,223000,3913650,SOLE,
GXO LOGISTICS INCORPORATED,36262G101,256,13330,SOLE,
GXO LOGISTICS INCORPORATED,36262G101,328244,17091665,SOLE,
H & E EQUIPMENT SERVICES INC,404030108,203093,9886567,SOLE,
HALEON PLC,405552100,2010736,21273584,SOLE,
HCA HEALTHCARE INC,40412C101,26203,10649641,SOLE,
HCA HEALTHCARE INC,40412C101,4454469,1810429836,SOLE,
HEALTHSTREAM INC,42222N103,546778,15769078,SOLE,
HEARTLAND EXPRESS INC,422347104,666875,8189225,SOLE,
HECLA MNG CO,422704106,1704828,11371203,SOLE,
HELIX ENERGY SOLUTIONS GRP I,42330P107,295758,3282914,SOLE,
HELMERICH & PAYNE INC,423452101,130493,3969597,SOLE,
HERC HLDGS INC,42704L104,30809,4911879,SOLE,
HF SINCLAIR CORP,403949100,312,13906,SOLE,
HF SINCLAIR CORP,403949100,13991,623579,SOLE,
HILLTOP HOLDINGS INC,432748101,79925,2570388,SOLE,
HOLLEY INC,43538H103,81518,240478,SOLE,
HOME DEPOT INC,437076102,21,8509,SOLE,
HOME DEPOT INC,437076102,54889,22241023,SOLE,
HOOKER FURNISHINGS CORPORATI,439038100,58280,1053702,SOLE,
HOULIHAN LOKEY INC,441593100,95,15012,SOLE,
HOULIHAN LOKEY INC,441593100,4152,656099,SOLE,
HUNTSMAN CORP,447011107,533,12899,SOLE,
HUNTSMAN CORP,447011107,742831,17976510,SOLE,
ICAD INC,44934S206,675161,1056627,SOLE,
ICHOR HOLDINGS,G4740B105,453148,14414638,SOLE,
ICU MED INC,44930G107,41900,7635018,SOLE,
IDACORP INC,451107106,130598,13463348,SOLE,
IMPERIAL OIL LTD,453038408,694716,48942753,SOLE,
IMPERIAL OIL LTD,453038408,21019638,1478632156,SOLE,
INFUSYSTEM HLDGS INC,45685K102,721703,4835410,SOLE,
INGREDION INC,457187102,147,20202,SOLE,
INGREDION INC,457187102,108506,14911980,SOLE,
INSTALLED BLDG PRODS INC,45780R101,48228,11877110,SOLE,
INSTEEL INDS INC,45774W108,398874,12400993,SOLE,
INTERFACE INC,458665304,182617,3464244,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,92,9654,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,5627,590441,SOLE,
INTERNATIONAL MNY EXPRESS IN,46005L101,605505,11195787,SOLE,
INTEST CORP,461147100,585864,4276807,SOLE,
INTREPID POTASH INC,46121Y201,629470,15107280,SOLE,
INVESCO EXCH TRADED FD TR II,46138G508,256914,5397763,SOLE,
IPG PHOTONICS CORP,44980X109,22188,1649037,SOLE,
IPG PHOTONICS CORP,44980X109,4494737,334048854,SOLE,
ISHARES GOLD TR,464285204,3386,168210,SOLE,
ITAU UNIBANCO HLDG S A,465562106,1626805,10818251,SOLE,
JANUS INTERNATIONAL GROUP IN,47103N106,879942,8896214,SOLE,
JELD-WEN HLDG INC,47580P103,388768,6146422,SOLE,
JOHN BEAN TECHNOLOGIES CORP,477839104,84423,8316510,SOLE,
KAISER ALUMINUM CORP,483007704,150782,10934711,SOLE,
KEMPER CORP,488401100,282831,17323399,SOLE,
KINROSS GOLD CORP,496902404,6971000,65248560,SOLE,
KNIGHT-SWIFT TRANSN HLDGS IN,499049104,140,7553,SOLE,
KNIGHT-SWIFT TRANSN HLDGS IN,499049104,6395,345010,SOLE,
KOSMOS ENERGY LTD,500688106,542600,2186678,SOLE,
KRAFT HEINZ CO,500754106,6366538,223529149,SOLE,
KRATOS DEFENSE & SEC SOLUTIO,50077B207,418763,9757178,SOLE,
KRONOS WORLDWIDE INC,50105F105,479177,5965754,SOLE,
KULICKE & SOFFA INDS INC,501242101,275938,12453082,SOLE,
LANTRONIX INC,516548203,948434,3907548,SOLE,
LENNOX INTL INC,526107107,39,23567,SOLE,
LENNOX INTL INC,526107107,1702,1028502,SOLE,
LEONARDO DRS INC,52661A108,378285,10675203,SOLE,
LGI HOMES INC,50187T106,78,9245,SOLE,
LGI HOMES INC,50187T106,107987,12798619,SOLE,
LIBERTY ENERGY INC,53115L104,277467,5296845,SOLE,
LIFESTANCE HEALTH GROUP INC,53228F101,277840,1944880,SOLE,
LINCOLN EDL SVCS CORP,533535100,791651,9452313,SOLE,
LINCOLN NATL CORP IND,534187109,520100,16388351,SOLE,
LINDE PLC,G54950103,53,25274,SOLE,
LITHIA MTRS INC,536797103,38,12070,SOLE,
LITHIA MTRS INC,536797103,36180,11492215,SOLE,
LLOYDS BANKING GROUP PLC,539439109,5451281,17007998,SOLE,
LOUISIANA PAC CORP,546347105,152881,16428592,SOLE,
LSB INDS INC,502160104,1671895,13442036,SOLE,
LSI INDS INC OHIO,50216C108,446422,7209715,SOLE,
LUXFER HLDGS PLC,G5698W116,345156,4469770,SOLE,
MACERICH CO,554382101,427210,7792310,SOLE,
MADDEN STEVEN LTD,556269108,251,12296,SOLE,
MADDEN STEVEN LTD,556269108,100075,4902674,SOLE,
MAG SILVER CORP,55903Q104,5353255,75315236,SOLE,
MAMAS CREATIONS INC,56146T103,925372,6755216,SOLE,
MANITOWOC CO INC,563571405,191317,1840470,SOLE,
MATADOR RES CO,576485205,310,15320,SOLE,
MATADOR RES CO,576485205,310475,15343675,SOLE,
MATIV HOLDINGS INC,808541106,479396,8144938,SOLE,
MAYVILLE ENGR CO INC,578605107,299875,6321365,SOLE,
MEDTRONIC PLC,G5960L103,52643,4739406,SOLE,
MEDTRONIC PLC,G5960L103,9710647,874249549,SOLE,
META PLATFORMS INC,30303M102,21847,12505810,SOLE,
META PLATFORMS INC,30303M102,3524916,2017802915,SOLE,
MGIC INVT CORP WIS,552848103,444,11366,SOLE,
MGIC INVT CORP WIS,552848103,732812,18759987,SOLE,
MICROSOFT CORP,594918104,4705,2024592,SOLE,
MICROSOFT CORP,594918104,652762,280883489,SOLE,
MID-AMER APT CMNTYS INC,59522J103,727,115520,SOLE,
MINERALS TECHNOLOGIES INC,603158106,47531,3670819,SOLE,
MKS INSTRS INC,55306N104,219,23807,SOLE,
MKS INSTRS INC,55306N104,152768,16607409,SOLE,
MODINE MFG CO,607828100,9033,1199492,SOLE,
MOELIS & CO,60786M105,120751,8272651,SOLE,
MONRO INC,610236101,308400,8900424,SOLE,
NATIONAL CINEMEDIA INC,635309206,1966355,13823476,SOLE,
NATIONAL VISION HLDGS INC,63845R107,541802,5911060,SOLE,
NATURAL GAS SVCS GROUP INC,63886Q109,104316,1993479,SOLE,
NATURAL GROCERS BY VITAMIN C,63888U108,86987,2582644,SOLE,
NAVIGATOR HLDGS LTD,Y62132108,594938,9560654,SOLE,
NETGEAR INC,64111Q104,121517,2437631,SOLE,
NETSCOUT SYS INC,64115T104,244505,5317984,SOLE,
NEWMONT CORP,651639106,410012,21915122,SOLE,
NEWMONT CORP,651639106,18235959,974712009,SOLE,
NEXTRACKER INC,65290E101,62,2324,SOLE,
NEXTRACKER INC,65290E101,5063,189761,SOLE,
NMI HLDGS INC,629209305,414619,17078157,SOLE,
NOBLE CORP PLC,G65431127,5843681,211190631,SOLE,
NORTHWESTERN ENERGY GROUP IN,668074305,91099,5212685,SOLE,
NOV INC,62955J103,206805,3302669,SOLE,
NOV INC,62955J103,37911835,605452005,SOLE,
NOVAGOLD RES INC,66987E206,26086808,106955913,SOLE,
NUTRIEN LTD,67077M108,215104,10337892,SOLE,
NUTRIEN LTD,67077M108,9237033,443931738,SOLE,
OIL STS INTL INC,678026105,2203796,10137462,SOLE,
OLD NATL BANCORP IND,680033107,558898,10429037,SOLE,
OLD REP INTL CORP,680223104,546,19339,SOLE,
OLD REP INTL CORP,680223104,449639,15926213,SOLE,
ONE GAS INC,68235P108,87114,6483024,SOLE,
ONEOK INC NEW,682680103,84,7655,SOLE,
ONEOK INC NEW,682680103,3445984,314032522,SOLE,
ONTO INNOVATION INC,683344105,110,22832,SOLE,
ONTO INNOVATION INC,683344105,4743,984457,SOLE,
OPTION CARE HEALTH INC,68404L201,231037,7231458,SOLE,
ORACLE CORP,68389X105,85838,14626749,SOLE,
ORACLE CORP,68389X105,13997818,2385228187,SOLE,
ORION GROUP HLDGS INC,68628V308,165275,953637,SOLE,
ORLA MNG LTD NEW,68634K106,8098842,32572264,SOLE,
OTIS WORLDWIDE CORP,68902V107,43729,4545192,SOLE,
OUTFRONT MEDIA INC,69007J106,735625,13520788,SOLE,
PARK-OHIO HLDGS CORP,700666100,212589,6526482,SOLE,
PBF ENERGY INC,69318G106,385017,11916276,SOLE,
PENNANT GROUP INC,70805E109,378748,13521304,SOLE,
PEPSICO INC,713448108,23,3911,SOLE,
PEPSICO INC,713448108,62645,10652782,SOLE,
PERELLA WEINBERG PARTNERS,71367G102,534078,10313046,SOLE,
PERFORMANCE FOOD GROUP CO,71377A103,204,15987,SOLE,
PERFORMANCE FOOD GROUP CO,71377A103,8600,673982,SOLE,
PERFORMANT FINL CORP,71377E105,2322500,8686150,SOLE,
PERMIAN RESOURCES CORP,71424F105,1024,13937,SOLE,
PERMIAN RESOURCES CORP,71424F105,774151,10536195,SOLE,
PHILIP MORRIS INTL INC,718172109,234977,28526224,SOLE,
PHILIP MORRIS INTL INC,718172109,10438199,1267197359,SOLE,
PLEXUS CORP,729132100,36712,5018898,SOLE,
POTBELLY CORP,73754Y100,1111828,9272646,SOLE,
PPG INDS INC,693506107,1338056,177238898,SOLE,
PROFICIENT AUTO LOGISTICS IN,74317M104,222028,3148357,SOLE,
PROPETRO HLDG CORP,74347M108,431633,3306309,SOLE,
PULTE GROUP INC,745867101,63,9042,SOLE,
PULTE GROUP INC,745867101,2976,427145,SOLE,
QUANEX BLDG PRODS CORP,747619104,229335,6364046,SOLE,
QUANTA SVCS INC,74762E102,85,25343,SOLE,
QUANTA SVCS INC,74762E102,3718,1108522,SOLE,
QUEST DIAGNOSTICS INC,74834L100,114,17699,SOLE,
QUEST DIAGNOSTICS INC,74834L100,4835,750634,SOLE,
QUEST RESOURCE HLDG CORP,74836W203,155845,1243643,SOLE,
QUINSTREET INC,74874Q100,642523,12291465,SOLE,
RADIAN GROUP INC,750236101,610,21161,SOLE,
RADIAN GROUP INC,750236101,484763,16816428,SOLE,
RADIANT LOGISTICS INC,75025X100,510284,3281126,SOLE,
RADNET INC,750491102,101543,7046069,SOLE,
RAYMOND JAMES FINL INC,754730109,114,13960,SOLE,
RAYMOND JAMES FINL INC,754730109,4693,574705,SOLE,
RELIANCE INC,759509102,649,187697,SOLE,
REMITLY GLOBAL INC,75960P104,401966,5382325,SOLE,
REVVITY INC,714046109,45,5749,SOLE,
REVVITY INC,714046109,1494,190859,SOLE,
RH,74967X103,4,1338,SOLE,
RH,74967X103,4245,1419655,SOLE,
RIBBON COMMUNICATIONS INC,762544104,71279,231657,SOLE,
RILEY EXPLORATION PERMIAN IN,76665T102,280948,7442313,SOLE,
ROCKET COS INC,77311W101,1240,23796,SOLE,
ROCKET COS INC,77311W101,54500,1045855,SOLE,
ROSS STORES INC,778296103,12775,1922803,SOLE,
ROSS STORES INC,778296103,1799769,270883232,SOLE,
ROYAL GOLD INC,780287108,3569208,500759882,SOLE,
RPC INC,749660106,294649,1873968,SOLE,
RPM INTL INC,749685103,1167908,141316868,SOLE,
RXO INC,74982T103,286875,8032500,SOLE,
SALESFORCE INC,79466L302,15005,4107076,SOLE,
SALESFORCE INC,79466L302,2603396,712575519,SOLE,
SANMINA CORPORATION,801056102,213772,14632693,SOLE,
SANOFI,80105N105,332089,19138292,SOLE,
SBA COMMUNICATIONS CORP NEW,78410G104,878,211335,SOLE,
SCHLUMBERGER LTD,806857108,140526,5895055,SOLE,
SCHLUMBERGER LTD,806857108,27352768,1147448618,SOLE,
SCHWAB CHARLES CORP,808513105,22977,1489111,SOLE,
SCHWAB CHARLES CORP,808513105,3544990,229750802,SOLE,
SCORPIO TANKERS INC,Y7542C130,151268,10785408,SOLE,
SEACOAST BKG CORP FLA,811707801,664451,17707619,SOLE,
SEACOR MARINE HLDGS INC,78413P101,579873,5595774,SOLE,
SEADRILL 2021 LTD,G7997W102,29613,1176524,SOLE,
SEALED AIR CORP NEW,81211K100,273,9910,SOLE,
SEALED AIR CORP NEW,81211K100,408939,14844486,SOLE,
SECUREWORKS CORP,81374A105,832769,7370006,SOLE,
SELECT MED HLDGS CORP,81619Q105,301659,10518849,SOLE,
SHELL PLC,780259305,420469,27729905,SOLE,
SHOE CARNIVAL INC,824889109,204544,8969254,SOLE,
SHYFT GROUP INC,825698103,499527,6269064,SOLE,
SILVACO GROUP INC,82728C102,394464,5640835,SOLE,
SM ENERGY CO,78454L100,201303,8046081,SOLE,
SMART SAND INC,83191H107,189746,373800,SOLE,
SMITH DOUGLAS HOMES CORP,83207R107,97463,3682152,SOLE,
SONIC AUTOMOTIVE INC,83545G102,117506,6871751,SOLE,
SPDR GOLD TR,78463V107,619539,150552523,SOLE,
SPDR GOLD TR,78463V107,2724090,661974050,SOLE,
SPDR SER TR,78468R663,355594,32645818,SOLE,
SPECTRUM BRANDS HLDGS INC NE,84790A105,170872,16256762,SOLE,
STARBUCKS CORP,855244109,19,1852,SOLE,
STARBUCKS CORP,855244109,49772,4852272,SOLE,
STEPAN CO,858586100,72876,5629671,SOLE,
STEWART INFORMATION SVCS COR,860372101,190109,14208747,SOLE,
SUMMIT MATLS INC,86614U100,191427,7471396,SOLE,
SURGERY PARTNERS INC,86881A100,249178,8033499,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,222071,38567012,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,5630567,977860571,SOLE,
TALKSPACE INC,87427V103,150000,313500,SOLE,
TANGER INC,875465106,125504,4164223,SOLE,
TAYLOR MORRISON HOME CORP,87724P106,195501,13735900,SOLE,
TE CONNECTIVITY PLC,G87052109,49,7399,SOLE,
