Company,CUSIP,Shares,Value,Discretion,PutCall
Disney Walt Co New,254687106,13521,1300585,DFND,
Discover Finl Svcs,254709108,1233,172978,DFND,
Discover Finl Svcs,254709108,735,103113,DFND,
Dollar General Corp,256677105,62,5243,DFND,
Dollar Tree Inc,256746108,2339,164478,DFND,
Dow Inc,260557103,4333,236712,DFND,
Dow Inc,260557103,225,12292,DFND,
Eastgroup Properties Inc,277276101,115,21484,DFND,
Eastman Chem Co,277432100,35,3918,DFND,
Eastman Kodak CO,277461406,1000,4720,DFND,
Ecolab Inc Com,278865100,7426,1896081,DFND,
Ecolab Inc Com,278865100,110,28086,DFND,
Electronic Arts Inc,285512109,3551,509355,DFND,
Emerson Electric,291011104,30920,3381720,DFND,
Emerson Electric,291011104,17535,1917803,DFND,
Enterprise Prods Partners L Com,293792107,1333,38804,DFND,
Ericsson Spons ADR,294821608,910,6898,DFND,
Fair Isaac Corp Com,303250104,3,5831,DFND,
Fastenal CO,311900104,85,6071,DFND,
Fidelity MSCI Information Tech,316092808,124,21638,DFND,
First Bancorp NC Com,318910106,12989,540213,DFND,
Fiserv Inc,337738108,3967,712672,DFND,
Fiserv Inc,337738108,23889,4291659,DFND,
Fluor Corp New,343412102,5500,262405,DFND,
Ford Motor Co Del,345370860,1630,17213,DFND,
Ford Motor Co Del,345370860,6270,66211,DFND,
Fulgent Genetics Inc,359664109,350,7606,DFND,
Generac Holdings Inc,368736104,200,31776,DFND,
General Dynamics Corp,369550108,1417,428217,DFND,
General Dynamics Corp,369550108,687,207611,DFND,
GE Aerospace,369604301,1241,234028,DFND,
GE Aerospace,369604301,102,19235,DFND,
General Mls Inc,370334104,1439,106270,DFND,
General Mls Inc,370334104,410,30278,DFND,
Genuine Parts CO,372460105,2287,319448,DFND,
Genuine Parts CO,372460105,1120,156442,DFND,
Gilead Sciences Inc,375558103,10988,921234,DFND,
Gilead Sciences Inc,375558103,1022,85684,DFND,
Godaddy Inc Cl A,380237107,20,3136,DFND,
Grail Inc Com,384747101,12,165,DFND,
Grayscale Bitcoin Tr Btc Shs Rep Com Ut,389637109,6606,333603,DFND,
Grayscale Ethereum Tr Eth Shs,389638107,460,10069,DFND,
Grayscale Bitcoin Mini Tr Bt Shs,389930108,6606,37192,DFND,
Halliburton CO,406216101,1229,35702,DFND,
Jack Henry & Associates Inc,426281101,469,82797,DFND,
Hologic Inc,436440101,43,3503,DFND,
Home Depot Inc,437076102,41176,16684515,DFND,
Home Depot Inc,437076102,90,36468,OTR,
Home Depot Inc,437076102,15692,6358398,DFND,
Honeywell International Inc,438516106,7776,1607377,DFND,
Honeywell International Inc,438516106,121,25012,OTR,
Honeywell International Inc,438516106,16774,3467354,DFND,
Huntington Ingalls Industries,446413106,9,2379,DFND,
Hyatt Hotels Corporation,448579102,334,50835,DFND,
Hyatt Hotels Corporation,448579102,26758,4072568,DFND,
Illinois Tool Works,452308109,3562,933493,DFND,
Illumina Inc,452327109,651,84897,DFND,
Illumina Inc,452327109,77,10042,DFND,
Impinj Inc,453204109,600,129912,DFND,
Inspire Medical Systems Inc,457730109,200,42210,DFND,
Intel Corp,458140100,6456,151458,DFND,
Intel Corp,458140100,7190,168677,DFND,
Intl. Business Machines Corp,459200101,3876,856906,DFND,
Intl. Business Machines Corp,459200101,22913,5065606,DFND,
International Flavors & Fragra,459506101,250,26233,DFND,
International Paper CO,460146103,6726,328565,DFND,
International Paper CO,460146103,1113,54370,DFND,
Intuit,461202103,57,35397,DFND,
Intuit,461202103,508,315468,DFND,
Ishares Gold Tr Ishares New,464285204,106,5268,DFND,
Ishares Gold Tr Ishares New,464285204,1887,93784,DFND,
Ishares Core S&P Total U.S.,464287150,847,106400,DFND,
Ishares DJ Select Dividend ETF,464287168,5263,710873,DFND,
Ishares DJ Select Dividend ETF,464287168,793,107111,DFND,
Ishares Barclays TIPS Bond ETF,464287176,685,75672,DFND,
Ishares Barclays TIPS Bond ETF,464287176,16802,1856117,DFND,
Ishares Core S&P 500 ETF,464287200,46564,26859046,DFND,
Ishares Core S&P 500 ETF,464287200,383,220922,DFND,
Ishares Core U.S. Aggregate ET,464287226,5216,528224,DFND,
Ishares Core U.S. Aggregate ET,464287226,725,73421,DFND,
Ishares S&P 500 Growth ETF,464287309,875,83781,DFND,
Ishares Barclays 1-3 Year Tr E,464287457,234946,19535760,DFND,
Ishares Barclays 1-3 Year Tr E,464287457,4400,365860,DFND,
Ishares Msci Eafe ETF,464287465,17136,1433084,DFND,
Ishares Russell Midcap Value E,464287473,1543,204062,DFND,
Ishares Russell Midcap Value E,464287473,291,38485,OTR,
Ishares Russell Midcap Grwth E,464287481,5281,619408,DFND,
Ishares Russell Midcap ETF,464287499,30713,2707044,DFND,
Ishares Core S&P Mid-Cap ETF,464287507,16383,1020989,DFND,
Ishares Core S&P Mid-Cap ETF,464287507,2581,160848,OTR,
Ishares Core S&P Mid-Cap ETF,464287507,8490,529097,DFND,
Ishares Biotechnology ETF,464287556,82,11939,DFND,
Ishares Tr Us Consum Discre,464287580,320,28141,DFND,
Ishares Russell 1000 Value ETF,464287598,7540,1431092,DFND,
Ishares Russell 1000 Value ETF,464287598,1956,371249,OTR,
Ishares S&P Midcap 400/Grwth E,464287606,7036,646819,DFND,
Ishares Russell 1000 Growth ET,464287614,5919,2221874,DFND,
Ishares Russell 1000 Growth ET,464287614,1590,596854,OTR,
Ishares Russell 1000 Growth ET,464287614,125,46923,DFND,
Ishares Russell 1000 ETF,464287622,370,116324,DFND,
Ishares Russell 2000 Value ETF,464287630,642,107098,DFND,
Ishares Russell 2000 Value ETF,464287630,151,25190,DFND,
Ishares Russell 2000 Growth ET,464287648,195,55380,DFND,
Ishares Russell 2000 ETF,464287655,2175,480436,DFND,
Ishares Russell 2000 ETF,464287655,952,210287,DFND,
Ishares Tr Core S&P Us Vlu,464287663,77,7353,DFND,
Ishares Tr Core S&P US Growth,464287671,628,82839,DFND,
Ishares Tr Core S&P US Growth,464287671,154,20314,DFND,
Ishares Tr Russell 3000 Etf,464287689,1717,560995,DFND,
Ishares Tr U.S. Utilits Etf,464287697,150,15303,DFND,
Ishares S&P Midcap 400/Value E,464287705,3285,406092,DFND,
Ishares Tr U.S. Tech Etf,464287721,320,48518,DFND,
Ishares Tr Us Industrials,464287754,160,21387,DFND,
Ishares Tr Us Hlthcare Etf,464287762,115,7475,DFND,
Ishares Tr U.S. Energy Etf,464287796,115,5329,DFND,
Ishares Core S&P Small-Cap ETF,464287804,47048,5502734,DFND,
Ishares Core S&P Small-Cap ETF,464287804,1153,134855,DFND,
Ishares Tr Us Consm Staples,464287812,450,31756,DFND,
Ishares Tr U.S. Bas Mtl Etf,464287838,30,4505,DFND,
Ishares S&P Smallcap 600/Val E,464287879,2895,311676,DFND,
Ishares S&P Smallcap 600/Val E,464287879,125,13458,OTR,
Ishares S&P Smallcap/600 Growt,464287887,1325,184824,DFND,
Ishares Tr Shrt Nat Mun Etf,464288158,477,50653,DFND,
Ishares Global Timber & Forest,464288174,275,23697,DFND,
iShares JPMorgan USD Emerging,464288281,52,4866,DFND,
Ishares Tr Intl Div ETF,464288448,649,19619,DFND,
Ishares Tr Ishs 1-5Yr Invs,464288646,106318,5598706,DFND,
Ishares Tr Short Treas Bd,464288679,64,7080,DFND,
Ishares Preferred & Income Sec,464288687,7826,260058,DFND,
Ishares Preferred & Income Sec,464288687,87065,2893170,DFND,
Ishares Msci Eafe Value ETF,464288877,24320,1399130,DFND,
Ishares Msci Eafe Value ETF,464288877,386,22207,OTR,
Ishares Tr Eafe Growth ETF,464288885,395,42522,DFND,
Ishares Tr Eafe Growth ETF,464288885,377,40584,OTR,
Ishares Russell Top 200 Value,464289420,1898,154250,DFND,
Ishares Russell Top 200 Growth,464289438,929,204426,DFND,
Ishares Tr Grwt Allocat Etf,464289867,390,23104,DFND,
Johnson & Johnson,478160104,62748,10168941,DFND,
Johnson & Johnson,478160104,200,32412,OTR,
Johnson & Johnson,478160104,6174,1000558,DFND,
KLA Corp Com New,482480100,10,7744,DFND,
KLA Corp Com New,482480100,23,17811,DFND,
Kimberly-Clark Corp,494368103,910,129475,DFND,
Kimberly-Clark Corp,494368103,503,71567,DFND,
Kraft Heinz CO,500754106,692,24296,DFND,
Kraft Heinz CO,500754106,290,10182,DFND,
L3 Harris Technologies Inc,502431109,42569,10125888,DFND,
L3 Harris Technologies Inc,502431109,120,28544,OTR,
L3 Harris Technologies Inc,502431109,14681,3492170,DFND,
Labcorp Holdings Inc.,504922105,125,27935,DFND,
Lam Research Corp,512807108,29,23666,DFND,
Landstar Sys Inc Com,515098101,240,45329,DFND,
Eli Lilly & CO.,532457108,1188,1052523,DFND,
Eli Lilly & CO.,532457108,9945,8810673,DFND,
Lockheed Martin Corp,539830109,3573,2088633,DFND,
Lockheed Martin Corp,539830109,30,17537,DFND,
Lowes Cos Inc,548661107,24445,6620928,DFND,
Lowes Cos Inc,548661107,909,246203,DFND,
Mv Oil Tr Tr Units,553859109,4000,37876,DFND,
Marathon Oil Corp,565849106,261,6950,DFND,
Markel Group INC COM,570535104,87,136466,DFND,
Marsh & McClennan,571748102,221,49303,DFND,
Marriott International Inc,571903202,12,2983,DFND,
Martin Marietta Materials Inc,573284106,195,104959,DFND,
Marvell Technology Inc Com,573874104,50,3606,DFND,
Marvell Technology Inc Com,573874104,200,14424,DFND,
Masimo Corp,574795100,70,9333,DFND,
McDonalds Corp,580135101,14302,4355102,DFND,
McDonalds Corp,580135101,459,139770,DFND,
Microsoft Corp,594918104,167788,72199176,DFND,
Microsoft Corp,594918104,342,147163,OTR,
Microsoft Corp,594918104,26716,11496015,DFND,
Microchip Technology Inc,595017104,141,11321,DFND,
Micron Technology Inc,595112103,1741,180559,DFND,
Micron Technology Inc,595112103,150,15556,DFND,
Mondelez International Inc,609207105,131394,9679796,DFND,
Mondelez International Inc,609207105,308,22690,OTR,
Mondelez International Inc,609207105,41616,3065851,DFND,
Moodys Corp,615369105,322,152818,DFND,
Morgan Stanley,617446448,9241,963282,DFND,
Morgan Stanley,617446448,8812,918563,DFND,
"Motorola Solutions, Inc",620076307,350,157371,DFND,
"Motorola Solutions, Inc",620076307,14020,6303813,DFND,
Murphy Usa Inc Com,626755102,781,384931,DFND,
Nasdaq Inc,631103108,1500,109515,DFND,
Nike Inc Class B Com,654106103,27907,2466979,DFND,
Nike Inc Class B Com,654106103,26737,2363551,DFND,
Norfolk Southern Corp,655844108,2112,524832,DFND,
Norfolk Southern Corp,655844108,66,16401,DFND,
Northrop,666807102,80,42246,DFND,
Northrop,666807102,5,2781,DFND,
World Trade Center Gsp Inc,667992770,100,1,DFND,
Novo Nordisk As Spons ADR,670100205,10841,1290838,DFND,
Novo Nordisk As Spons ADR,670100205,300,35721,OTR,
Novo Nordisk As Spons ADR,670100205,39584,4713267,DFND,
Nucor Corp,670346105,2720,408925,DFND,
Nucor Corp,670346105,6198,931808,DFND,
Occidental Pete Corp,674599105,495,25512,DFND,
Occidental Pete Corp,674599105,111,5721,DFND,
Occidental Petroleum - Wts   8,674599162,85,2526,DFND,
"Oceaneering International, Inc",675232102,1000,24870,DFND,
Okta Inc Cl A,679295105,23,1710,DFND,
Olin Corp,680665205,269,12907,DFND,
Oneok Inc,682680103,150,13670,DFND,
Oneok Inc,682680103,733,66798,DFND,
Owens Corning New Com,690742101,9,1589,DFND,
PNC Financial Services Group,693475105,2094,387076,DFND,
Ppg Industries Inc,693506107,5890,780189,DFND,
Paccar Inc,693718108,38,3750,DFND,
Packaging Corp of America,695156109,210,45234,DFND,
Palo Alto Networks Inc,697435105,894,305569,DFND,
Park National Corp Com,700658107,2141,359645,DFND,
Parker Hannifin Corp Com,701094104,30134,19039264,DFND,
Parker Hannifin Corp Com,701094104,627,396151,DFND,
Paychex Inc,704326107,8562,1148935,DFND,
Paychex Inc,704326107,225,30193,DFND,
Penn Entertainment Inc Com,707569109,15,283,DFND,
Pepsico Inc,713448108,46801,7958510,DFND,
Pepsico Inc,713448108,3881,659964,DFND,
Pfizer Inc,717081103,29516,854193,DFND,
Pfizer Inc,717081103,1364,39474,DFND,
Philip Morris International,718172109,17331,2103983,DFND,
Philip Morris International,718172109,2282,277035,DFND,
Phillips 66,718546104,5841,767799,DFND,
Phillips 66,718546104,4607,605590,DFND,
Piper Sandler Companies Com,724078100,515,146162,DFND,
Procter & Gamble Company,742718109,60434,10467169,DFND,
Procter & Gamble Company,742718109,208,36026,OTR,
Procter & Gamble Company,742718109,18353,3178740,DFND,
Progressive Corp Ohio Com,743315103,125,31720,DFND,
Prudential Finl Inc,744320102,203,24583,DFND,
Prudential Finl Inc,744320102,472,57159,DFND,
Qualcomm Inc,747525103,3650,620683,DFND,
Qualcomm Inc,747525103,1535,261027,DFND,
Realty Income Corp REIT,756109104,215,13635,DFND,
Republic Services Inc,760759100,5945,1193994,DFND,
Republic Services Inc,760759100,19652,3946908,DFND,
Rio Tinto Plc Sponsored ADR,767204100,500,35585,DFND,
Robinhood Mkts Inc,770700102,60,1405,DFND,
"Rockwell Automation, Inc",773903109,8134,2183654,DFND,
"Rockwell Automation, Inc",773903109,38550,10349133,DFND,
Roper Technologies Inc,776696106,27552,15331035,DFND,
Roper Technologies Inc,776696106,50,27822,OTR,
Roper Technologies Inc,776696106,7909,4400884,DFND,
Ross Stores Inc Com,778296103,10453,1573281,DFND,
Ross Stores Inc Com,778296103,210,31607,DFND,
Royal Bank of Canada ADR,780087102,47,5862,DFND,
Shell PLC Spon ADR,780259305,84822,5594011,DFND,
Shell PLC Spon ADR,780259305,476,31392,OTR,
Shell PLC Spon ADR,780259305,1147,75645,DFND,
Royce Small Cap Trust,780910105,18972,297860,DFND,
SEI Investments Company,784117103,930,64347,DFND,
San Juan Basin Rty Tr Unit Ben Int,798241105,2000,7360,DFND,
Sap SE ADR,803054204,579,132649,DFND,
Charles Schwab Corp,808513105,52,3370,DFND,
Schwab Strategic Tr Us Lrg Cap Etf,808524201,118,8006,DFND,
Schwab Strategic Tr Us Lcap Va Etf,808524409,67,5385,DFND,
Schwab US Sml Cap ETF,808524607,650,33475,DFND,
Schwab Strategic Tr Fundamental Us L,808524771,2770,198775,DFND,
Schwab Strategic Tr Intl Eqty Etf,808524805,1196,49180,DFND,
Schwab Strategic Tr Intl Equit,808524805,2615,107529,DFND,
Scio Diamond Technology Corp,808831101,115000,1495,DFND,
Sempra Com,816851109,526,43989,DFND,
Shake Shack Inc Cl A,819047101,189,19507,DFND,
Sherwin-Williams CO,824348106,230,87784,DFND,
Sherwin-Williams CO,824348106,1150,438921,DFND,
Simon Property Group Inc New C,828806109,27,4564,DFND,
Sirius Xm Holdings Inc,829933100,197,4659,DFND,
Jm Smucker CO/The-New,832696405,2348,284343,DFND,
Snap On Inc,833034101,21434,6209644,DFND,
Snap On Inc,833034101,370,107193,DFND,
Sonoco Products CO,835495102,230,12565,DFND,
Sony Group Corp Spons ADR,835699307,108384,10466643,DFND,
Sony Group Corp Spons ADR,835699307,310,29937,OTR,
Sony Group Corp Spons ADR,835699307,34208,3303466,DFND,
South State Corporation,840441109,35227,3423360,DFND,
South State Corporation,840441109,7638,742261,DFND,
Southern CO,842587107,28949,2610621,DFND,
Southern CO,842587107,1408,126973,DFND,
Southwest Gas Holdings Inc,844895102,406,29947,DFND,
Spirit Aerosystems Holdings In,848574109,901,29292,DFND,
Block Inc Cl A,852234103,391,26248,DFND,
Starbucks Corp,855244109,2185,213016,DFND,
Starbucks Corp,855244109,1312,127907,DFND,
Stryker Corp,863667101,6836,2469573,DFND,
Stryker Corp,863667101,10673,3855728,DFND,
Sylvamo Corp,871332102,17,1459,DFND,
Synopsys Inc Com,871607107,82,41524,DFND,
Sysco Corp,871829107,408,31848,DFND,
Sysco Corp,871829107,1310,102259,DFND,
TJX Companies,872540109,135833,15965811,DFND,
TJX Companies,872540109,295,34674,OTR,
TJX Companies,872540109,58363,6859987,DFND,
T-Mobile US Inc Com,872590104,5914,1220413,DFND,
Taiwan Semiconductor Manufactu,874039100,127,22056,DFND,
"Take-Two Interactive Software,",874054109,28,4304,DFND,
Teck Resources LTD Cl B,878742204,215,11232,DFND,
Templeton Emerging Mkts Fd,880191101,4697,63597,DFND,
Teradyne Inc,880770102,16,2143,DFND,
Texas Instruments,882508104,150,30985,DFND,
Texas Instruments,882508104,4126,852308,DFND,
Texas Roadhouse Inc Com,882681109,120,21192,DFND,
Thermo Fisher Scientific Inc,883556102,29,17939,DFND,
Thermo Fisher Scientific Inc,883556102,8,4949,DFND,
Toro CO,891092108,582,50477,DFND,
Toyota Mtr Corp Sponsd ADR,892331307,165,29464,DFND,
Tractor Supply CO,892356106,3308,962396,DFND,
Tractor Supply CO,892356106,225,65459,DFND,
US Bancorp,902973304,5554,253984,DFND,
US Bancorp,902973304,30082,1375650,DFND,
Unilever PLC,904767704,6732,437311,DFND,
Unilever PLC,904767704,916,59503,DFND,
Union Pac Corp,907818108,37342,9204056,DFND,
Union Pac Corp,907818108,150,36972,OTR,
Union Pac Corp,907818108,13259,3268078,DFND,
United Parcel Svc Inc Cl B,911312106,600,81804,DFND,
United Parcel Svc Inc Cl B,911312106,8999,1226924,DFND,
United Rentals Inc Com,911363109,12,9717,DFND,
V F Corp,918204108,688,13726,DFND,
V F Corp,918204108,90,1796,DFND,
Vanguard Dividend Apprec ETF,921908844,62751,12428463,DFND,
Vanguard Dividend Apprec ETF,921908844,250,49515,DFND,
Vanguard World Mega Cap Fund E,921910816,250,80488,DFND,
Vanguard World Fd Mega Cap Val,921910840,630,80816,DFND,
Vanguard Intermediate-Term  .1,921937819,630,49373,DFND,
Vanguard Bd Index Fds Short Trm Bond,921937827,94928,7469884,DFND,
Vanguard Bd Index Fds Short Trm Bond,921937827,9621,757076,DFND,
Vanguard Bd Index Fds Total Bnd Mrkt,921937835,76,5708,DFND,
Vanguard Ftse Developed Market,921943858,96009,5070235,DFND,
Vanguard Ftse Developed Market,921943858,2208,116604,OTR,
Vanguard Tax-Managed Fds Van Ftse Dev Mkt,921943858,859,45364,DFND,
Vanguard High Dvd Yield ETF,921946406,3700,474340,DFND,
Vanguard High Dvd Yield ETF,921946406,706,90509,OTR,
Vanguard High Dvd Yield ETF,921946406,25,3205,DFND,
Vanguard Malvern Fds Strm Infproidx,922020805,239,11785,DFND,
Vanguard International Equity,922042676,96,4503,DFND,
Vanguard Ftse All World X-US S,922042718,6244,786494,DFND,
Vanguard Intl Equity Index F Tt Wrld St Etf,922042742,121,14484,DFND,
Vanguard Intl Equity Index F Tt Wrld St Etf,922042742,800,95760,DFND,
Vanguard Ftse All-World Ex-US,922042775,250741,15796683,DFND,
Vanguard Ftse All-World Ex-US,922042775,9677,609647,DFND,
Vanguard Ftse Emerging Markets,922042858,733,35074,DFND,
Vanguard Ftse Emerging Markets,922042858,1371,65602,DFND,
Varonis Systems Inc,922280102,275,15538,DFND,
Veeva Sys Inc Cl A Com,922475108,350,73455,DFND,
Vanguard Index Fds S&P 500 Etf Shs,922908363,38,20051,DFND,
Vanguard Mid-Cap Value ETF,922908512,250,41918,OTR,
Vanguard Mid-Cap Growth ETF,922908538,480,116866,DFND,
Vanguard Mid-Cap Growth ETF,922908538,109,26538,OTR,
Vanguard Real Estate ETF,922908553,2049,199614,DFND,
Vanguard Index Fds Sml Cp Grw Etf,922908595,47,12566,DFND,
Vanguard Index Fds Sml Cp Grw Etf,922908595,45,12032,DFND,
Vanguard Index Fds Sm Cp Val Etf,922908611,65,13051,DFND,
Vanguard Index Fds Sm Cp Val Etf,922908611,12551,2519990,DFND,
Vanguard Ind Fd Mid-Cap,922908629,17884,4718336,DFND,
Vanguard Ind Fd Mid-Cap,922908629,17,4485,DFND,
Vanguard Index Fds Large Cap Etf,922908637,101,26592,DFND,
Vanguard Index Fds Large Cap Etf,922908637,12365,3255581,DFND,
Vanguard Extended Market ETF,922908652,575,104644,DFND,
Vanguard Extended Market ETF,922908652,4475,814405,DFND,
Vanguard Growth ETF,922908736,19260,7394492,DFND,
Vanguard Growth ETF,922908736,267,102509,OTR,
Vanguard Growth ETF,922908736,210,80625,DFND,
Vanguard Index Fds Value Etf,922908744,304,53069,DFND,
Vanguard Index Fds Value Etf,922908744,17171,2997541,DFND,
Vanguard Index Fds Value Etf,922908744,550,96014,OTR,
Vanguard Index Fds Small Cp Etf,922908751,150,35582,DFND,
Vanguard Index Fds Small Cp Etf,922908751,9863,2339602,DFND,
Vanguard Index Fds Total Stk Mkt,922908769,2512,711298,DFND,
Vanguard Index Fds Total Stk Mkt,922908769,5322,1506978,DFND,
Vulcan Materials Co,929160109,100,25043,DFND,
WSFS Financial Corp Com,929328102,1000,50990,DFND,
Walmart Inc,931142103,251502,20308787,DFND,
Walmart Inc,931142103,885,71464,OTR,
Walmart Inc,931142103,10054,811861,DFND,
Warner Bros. Discovery Inc Com,934423104,625,5156,DFND,
Wells Fargo & CO,949746101,5283,298437,DFND,
Wells Fargo & CO,949746101,4028,227542,DFND,
Western Midstream Partners Lp,958669103,1251,47863,DFND,
Weyerhaeuser CO,962166104,1375,46558,DFND,
Wheaton Precious Metals Corp A,962879102,195,11911,DFND,
Whirlpool Corp Com,963320106,275,29425,DFND,
Williams Cos Inc,969457100,731,33370,DFND,
World Acceptance Corp,981419104,200,23596,DFND,
Yum! Brands Inc,988498101,4518,631210,DFND,
Equitable Holdings Inc,29452E101,93,3909,DFND,
