Company,CUSIP,Shares,Value,Discretion,PutCall
DIGITALOCEAN HOLDINGS INC,25402DAB8,1880000,1817302,DFND,
DRAFTKINGS INC,26142RAB0,25225000,23090965,DFND,
DROPBOX INC,26210CAC8,2175000,2159775,DFND,
ECHOSTAR CORP,278768AB2,18000000,60165000,DFND,
ECOVYST INC,27923Q109,4254503,41396314,DFND,
ENPHASE ENERGY INC,29355AAH0,10911000,10801890,DFND,
ENPHASE ENERGY INC,29355AAK3,38178000,33358027,DFND,
ENVISTA HOLDINGS CORP,29415FAD6,30786000,29631525,DFND,
ETSY INC,29786AAN6,50165000,44935298,DFND,
EXPAND ENERGY CORP,165167180,95294,9496047,DFND,
EXPAND ENERGY CORP,165167735,5062363,558682380,DFND,
FASTLY INC,31188VAB6,863000,850055,DFND,
FASTLY INC,31188VAD2,1353000,1497365,DFND,
FIVE9 INC,338307AF8,30353000,27393582,DFND,
FLUOR CORP,343412AJ1,9371000,10698870,DFND,
FORD MOTOR CO,345370CZ1,2900000,3018900,DFND,
FREEPORT-MCMORAN INC,35671D857,1390053,70600791,DFND,
FRESHPET INC,358039AB1,7300000,8551950,DFND,
FTAI AVIATION LTD,G3730V105,517328,101836016,DFND,
FULL TRUCK ALLIANCE CO LTD,35969L108,3519764,37767067,DFND,
GARRETT MOTION INC,366505105,17094816,297962642,DFND,
GLADSTONE CAPITAL CORP,376535AG5,754000,738919,DFND,
GRAB HOLDINGS LTD,G4124C109,11207699,55926418,DFND,
GREEN PLAINS INC,393222AK0,7677000,7389112,DFND,
GROUPON INC,399473AF4,1874000,1862767,DFND,
GRUPO AEROMEXICO SAB DE CV,40054J109,3776986,82942612,DFND,
GUARDANT HEALTH INC,40131MAB5,555000,599677,DFND,
HAEMONETICS CORP,405024AD2,902000,938711,DFND,
HAEMONETICS CORP,405024AB6,15030000,14917275,DFND,
HDFC BANK LTD,40415F101,130441,4766314,DFND,
HERBALIFE LTD,42703MAF0,1242000,1346949,DFND,
Indivior Pharmaceuticals Inc,G4766E116,7108644,255058964,DFND,
INFOSYS LTD,456788108,1094752,19508480,DFND,
ITAU UNIBANCO HOLDING SA,465562106,13822747,98970875,DFND,
ITRON INC,465741AQ9,8700000,8814187,DFND,
JAZZ PHARMACEUTICALS PLC,472145AH4,10600000,14135100,DFND,
JD.COM INC,47215PAJ5,19233000,19319548,DFND,
JETBLUE AIRWAYS CORP,477143AP6,90530000,89036255,DFND,
KANZHUN LTD,48553T106,1523231,31043447,DFND,
KILROY REALTY CORP,49427F108,1850011,69134911,DFND,
LANTHEUS HOLDINGS INC,516544AB9,11525000,13233581,DFND,
LCI INDUSTRIES,501812AB7,9927000,9797949,DFND,
LIBERTY GLOBAL LTD,G61188101,8551191,95260267,DFND,
LIBERTY LATIN AMERICA LTD,G9001E102,839020,6200357,DFND,
LIBERTY LATIN AMERICA LTD,G9001E128,5748780,42885898,DFND,
LIVANOVA PLC,53802LAB8,15285000,17730600,DFND,
LIVE NATION ENTERTAINMENT INC,538034BC2,9670000,10182510,DFND,
LYFT INC,55087PAD6,1100000,1326435,DFND,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,2849858,7267137,DFND,
MAGNITE INC,55955DAB6,10305000,10221529,DFND,
MARRIOTT INTERNATIONAL INC/MD,571903202,150000,46536000,DFND,Put
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAF4,40370000,38452425,DFND,
MGP INGREDIENTS INC,55303JAB2,23225000,22528250,DFND,
MITEK SYSTEMS INC,606710AA9,5374000,5325634,DFND,
MKS INC,55306NAB0,6255000,7993890,DFND,
NABORS INDUSTRIES LTD,62957HAL9,24063000,19604126,DFND,
NEOGENOMICS INC,64049MAB6,7098000,6343837,DFND,
NEXTERA ENERGY INC,65339KCY4,1292000,1606602,DFND,
NOKIA OYJ,654902204,18752229,121326921,DFND,
NU HOLDINGS LTD/CAYMAN ISLANDS,G6683N103,4479175,74981389,DFND,
NUTANIX INC,67059NAH1,2000000,2251000,DFND,
NUTANIX INC,67059NAK4,5436000,5256611,DFND,
OAKTREE SPECIALTY LENDING CORP,67401P405,1852456,23600289,DFND,
OKTA INC,679295AF2,28311000,27773091,DFND,
ON SEMICONDUCTOR CORP,682189AS4,1950000,2326350,DFND,
ONITY GROUP INC,675746606,390835,17896380,DFND,
OPTIMUM COMMUNICATIONS INC,02156K103,7500000,12375000,DFND,
ORACLE CORP,68389X105,500000,97455000,DFND,Put
PARSONS CORP,70202LAD4,1160000,1195380,DFND,
PEBBLEBROOK HOTEL TRUST,70509VAA8,39706000,38415555,DFND,
PELOTON INTERACTIVE INC,70614WAB6,559000,552711,DFND,
PENN ENTERTAINMENT INC,707569AU3,4952000,4911146,DFND,
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAF0,10935000,10951402,DFND,
POST HOLDINGS INC,737446AT1,2650000,2858025,DFND,
PPL CORP,69352PAS2,15672000,17219610,DFND,
REDFIN CORP,75737FAE8,11841000,11142381,DFND,
REDWOOD TRUST INC,758075AF2,7456000,7437360,DFND,
REPLIGEN CORP,759916AD1,9830000,10788425,DFND,
RICE ACQUISITION CORP 3,G7553X114,399999,319999,DFND,
RICE ACQUISITION CORP 3,G7553X106,2400000,24660000,DFND,
RINGCENTRAL INC,76680RAH0,984000,974651,DFND,
RIOT PLATFORMS INC,767292AB1,81960000,92922150,DFND,
RUNWAY GROWTH FINANCE CORP,78163D100,7029667,62774936,DFND,
SEA LTD,81141RAG5,38855000,37767060,DFND,
SHAKE SHACK INC,819047AB7,5686000,5387485,DFND,
SMARTRENT INC,83193G107,7505294,15160695,DFND,
SNAP INC,83304AAB2,3767000,3652294,DFND,
SNAP INC,83304AAH9,13422000,12184491,DFND,
SNAP INC,83304AAF3,19576000,18254620,DFND,
SOUTHERN CO/THE,842587DZ7,4557000,4873711,DFND,
SPECTRUM BRANDS HOLDINGS INC,84762LAZ8,27496000,26073082,DFND,
SPOTIFY TECHNOLOGY SA,84921RAB6,1300000,1478750,DFND,
STAR BULK CARRIERS CORP,Y8162K204,1962892,37726784,DFND,
STATE STREET CORP,78462F103,385000,262539200,DFND,Put
STRATEGY INC,594972AL5,1300000,1342250,DFND,
STRATEGY INC,594972AS0,5763000,4746406,DFND,
SUMMIT HOTEL PROPERTIES INC,866082AA8,21560000,21495320,DFND,
SUNOPTA INC,8676EP108,20726126,78883383,DFND,
SYNAPTICS INC,87157DAJ8,17250000,18250500,DFND,
TALEN ENERGY CORP,87422Q109,331117,124115896,DFND,
TALEN ENERGY CORP,87422Q109,300000,112452000,DFND,Call
TELADOC HEALTH INC,87918AAF2,38479000,36747445,DFND,
TELECOM ARGENTINA SA,879273209,2347508,27254567,DFND,
TELEPHONE AND DATA SYSTEMS INC,879433829,3688386,151223826,DFND,
TERNIUM SA,880890108,658565,25150597,DFND,
TETRA TECH INC,88162GAB9,15289000,16626023,DFND,
TOPGOLF CALLAWAY BRANDS CORP,131193AE4,9596000,9584484,DFND,
TORM PLC,G89479102,26425059,527287877,DFND,
TRANSALTA CORP,89346D107,6415253,81246611,DFND,
TRIP.COM GROUP LTD,89677QAB3,1189000,1467820,DFND,
TWO HARBORS INVESTMENT CORP,90187BAB7,3298000,3289755,DFND,
TYLER TECHNOLOGIES INC,902252AB1,1000000,1013500,DFND,
UNITY SOFTWARE INC,91332UAB7,9076000,8792374,DFND,
UPSTART HOLDINGS INC,91680MAB3,7199000,6965032,DFND,
UPWORK INC,91688FAB0,7038000,6884923,DFND,
VAIL RESORTS INC,91879QAN9,1819000,1819909,DFND,
VALE SA,91912E105,2023706,26368889,DFND,
VANECK SEMICONDUCTOR ETF,92189F676,865000,311512450,DFND,Put
VERTEX INC,92538JAB2,6507000,6181162,DFND,
VIPER ENERGY INC,64361Q101,6285062,242791949,DFND,
VISHAY INTERTECHNOLOGY INC,928298AR9,1651000,1487963,DFND,
VISTA ENERGY SAB DE CV,92837L109,782250,38064285,DFND,
WEC ENERGY GROUP INC,92939UAR7,11957000,13977733,DFND,
WINNEBAGO INDUSTRIES INC,974637AF7,20220000,19057349,DFND,
WISDOMTREE INC,97717PAH7,1850000,2228093,DFND,
XP INC,G98239109,3320159,54351002,DFND,
ZIFF DAVIS INC,48123VAH5,3496000,3428702,DFND,
ZIFF DAVIS INC,48123VAE2,10091000,9889180,DFND,
