Company,CUSIP,Shares,Value,Discretion,PutCall
Darden Restaurants Inc Com,237194105,212,35436,DFND,
Dave & Buster's Entertainment,238337109,200,12520,DFND,
Deere & CO.,244199105,2059,845714,DFND,
Deere & CO.,244199105,20,8215,DFND,
Delta Air Lines Inc,247361702,502,24031,DFND,
Delta Air Lines Inc,247361702,475,22739,DFND,
Dexcom Inc Com,252131107,66,9154,DFND,
Dexcom Inc Com,252131107,525,72818,DFND,
Disney Walt Co New,254687106,12834,1570368,DFND,
Disney Walt Co New,254687106,31674,3875630,DFND,
Discover Finl Svcs,254709108,1205,157963,DFND,
Discover Finl Svcs,254709108,813,106576,DFND,
Dollar Tree Inc,256746108,2753,366562,DFND,
Dover Corp,260003108,578,102416,DFND,
Dow Inc,260557103,5444,315371,DFND,
Dow Inc,260557103,225,13034,DFND,
Eastman Kodak CO,277461406,1000,4950,DFND,
Ecolab Inc Com,278865100,7750,1789475,DFND,
Ecolab Inc Com,278865100,150,34635,DFND,
Edison International,281020107,554,39184,DFND,
Electronic Arts Inc,285512109,4607,611211,DFND,
Emerson Electric,291011104,17454,1979633,DFND,
Emerson Electric,291011104,31128,3530538,DFND,
Enterprise Prods Partners L Com,293792107,1333,38897,DFND,
Ericsson Spons ADR,294821608,910,5014,DFND,
Factset Resh Sys Inc Com,303075105,156,70885,DFND,
Fastenal CO,311900104,1403,108227,DFND,
First Bancorp NC Com,318910106,13497,487514,DFND,
Fiserv Inc,337738108,3960,632887,DFND,
Fiserv Inc,337738108,23793,3802597,DFND,
Fluor Corp New,343412102,5500,232540,DFND,
Ford Motor Co Del,345370860,8572,113836,DFND,
Ford Motor Co Del,345370860,6270,83266,DFND,
Fulton Financial Corp,360271100,2000,31780,DFND,
Gallagher Arthur J & Co Com,363576109,24,6001,DFND,
Gartner Inc,366651107,10,4767,DFND,
General Dynamics Corp,369550108,1409,398028,DFND,
General Dynamics Corp,369550108,687,194071,DFND,
GE Aerospace,369604301,865,151833,DFND,
General Electric Co Com New,369604301,102,17904,DFND,
General Mls Inc,370334104,1400,97958,DFND,
General Mls Inc,370334104,410,28688,DFND,
Gentex Corp Com,371901109,1132,40888,DFND,
Genuine Parts CO,372460105,2372,367494,DFND,
Genuine Parts CO,372460105,1120,173522,DFND,
Gilead Sciences Inc,375558103,15153,1109957,DFND,
Gilead Sciences Inc,375558103,1022,74862,DFND,
Goldman Sachs Access Treasury,381430529,88,8878,DFND,
Grayscale Bitcoin Tr Btc Shs Rep Com Ut,389637109,6606,417301,DFND,
Haleon PLC ADR,405552100,1011,8583,DFND,
Halliburton CO,406216101,3584,141281,DFND,
Heico Corp New Cl A,422806208,29,4464,DFND,
Jack Henry & Associates Inc,426281101,469,81479,DFND,
Jack Henry & Associates Inc,426281101,247,42911,DFND,
Home Depot Inc,437076102,39499,15151816,DFND,
Home Depot Inc,437076102,90,34524,OTR,
Home Depot Inc,437076102,15612,5988763,DFND,
Honeywell International Inc,438516106,8843,1815026,DFND,
Honeywell International Inc,438516106,121,24835,OTR,
Honeywell International Inc,438516106,16579,3402840,DFND,
Hubspot Inc,443573100,2,1253,DFND,
Humana Inc Com,444859102,5,1734,DFND,
Hyatt Hotels Corporation,448579102,21116,3370536,DFND,
Hyatt Hotels Corporation,448579102,334,53313,DFND,
Illinois Tool Works,452308109,3639,976453,DFND,
Illinois Tool Works,452308109,34,9123,DFND,
Illumina Inc,452327109,665,91318,DFND,
Illumina Inc,452327109,77,10574,DFND,
Imperial Oil LTD,453038408,28,1936,DFND,
Intel Corp,458140100,8289,366125,DFND,
Intel Corp,458140100,8114,358395,DFND,
Intl. Business Machines Corp,459200101,22093,4218879,DFND,
Intl. Business Machines Corp,459200101,3876,740161,DFND,
International Flavors & Fragra,459506101,250,21498,DFND,
International Paper CO,460146103,6336,247231,DFND,
International Paper CO,460146103,1113,43429,DFND,
Intuit,461202103,63,40950,DFND,
Intuit,461202103,516,335400,DFND,
IShares Gold Tr New ETF,464285204,6616,277938,DFND,
Ishares Core S&P Total U.S.,464287150,1008,116222,DFND,
Ishares DJ Select Dividend ETF,464287168,4657,573649,DFND,
Ishares DJ Select Dividend ETF,464287168,793,97682,DFND,
Ishares Barclays TIPS Bond ETF,464287176,3858,414388,DFND,
Ishares Barclays TIPS Bond ETF,464287176,18025,1936065,DFND,
Ishares Core S&P 500 ETF,464287200,45351,23842381,DFND,
Ishares Core S&P 500 ETF,464287200,293,154039,DFND,
Ishares Core U.S. Aggregate ET,464287226,3842,376285,DFND,
Ishares Core U.S. Aggregate ET,464287226,475,46522,DFND,
iShares Tr Iboxx Inv Cp ETF,464287242,17,1852,DFND,
Ishares S&P 500 Growth ETF,464287309,977,82498,DFND,
Ishares 20 Year Treasury Bond,464287432,300,28386,DFND,
Ishares Barclays 1-3 Year Tr E,464287457,219160,17922905,DFND,
Ishares Barclays 1-3 Year Tr E,464287457,2075,169694,DFND,
Ishares Msci Eafe ETF,464287465,18342,1464792,DFND,
Ishares Russell Midcap Value E,464287473,1543,193384,DFND,
Ishares Russell Midcap Grwth E,464287481,6188,706298,DFND,
Ishares Russell Midcap ETF,464287499,31757,2670446,DFND,
Ishares Core S&P Mid-Cap ETF,464287507,11036,670327,DFND,
Ishares Core S&P Mid-Cap ETF,464287507,6705,407262,DFND,
Ishares Tr Semiconductor ETF,464287523,96,21688,DFND,
Ishares Biotechnology ETF,464287556,82,11252,DFND,
Ishares Tr Us Consum Discre,464287580,320,26230,DFND,
Ishares Russell 1000 Value ETF,464287598,5301,949462,DFND,
Ishares S&P Midcap 400/Grwth E,464287606,7036,642035,DFND,
Ishares Russell 1000 Growth ET,464287614,4736,1596269,DFND,
Ishares Russell 1000 ETF,464287622,446,128461,DFND,
Ishares Russell 2000 Value ETF,464287630,550,87346,DFND,
Ishares Russell 2000 Value ETF,464287630,151,23980,DFND,
Ishares Russell 2000 Growth ET,464287648,150,40620,DFND,
Ishares Russell 2000 ETF,464287655,1905,400622,DFND,
Ishares Russell 2000 ETF,464287655,847,178124,DFND,
Ishares Tr Core S&P Us Vlu,464287663,77,6964,DFND,
Ishares Tr Core S&P US Growth,464287671,628,73608,DFND,
Ishares Tr Core S&P US Growth,464287671,190,22270,DFND,
Ishares Tr Russell 3000 Etf,464287689,1717,515237,DFND,
Ishares Tr U.S. Utilits Etf,464287697,150,12678,DFND,
Ishares S&P Midcap 400/Value E,464287705,3445,407509,DFND,
Ishares Tr U.S. Tech Etf,464287721,320,43219,DFND,
Ishares Tr Us Industrials,464287754,160,20114,DFND,
Ishares Tr Us Hlthcare Etf,464287762,115,7119,DFND,
iShares US Energy ETF,464287796,123,6076,DFND,
iShares US Energy ETF,464287796,115,5681,DFND,
Ishares Core S&P Small-Cap ETF,464287804,9817,1084975,DFND,
Ishares Core S&P Small-Cap ETF,464287804,945,104441,DFND,
Ishares Tr Us Consm Staples,464287812,450,30433,DFND,
Ishares Tr U.S. Bas Mtl Etf,464287838,30,4432,DFND,
Ishares S&P Smallcap 600/Val E,464287879,2895,297490,DFND,
Ishares S&P Smallcap/600 Growt,464287887,1325,173217,DFND,
Ishares Tr Shrt Nat Mun Etf,464288158,538,56345,DFND,
Ishares Global Timber & Forest,464288174,275,23205,DFND,
iShares JPMorgan USD Emerging,464288281,52,4663,DFND,
Ishares Tr MSCI Kld400 SOC ETF,464288570,50,5041,DFND,
Ishares 1-5y Inv Grade Corp ET,464288646,141,7230,DFND,
Ishares 1-5y Inv Grade Corp ET,464288646,110626,5672901,DFND,
Ishares Tr Short Treas Bd,464288679,64,7075,DFND,
Ishares Tr Pfd And Incm Sec,464288687,90929,2930642,DFND,
Ishares Msci Eafe Value ETF,464288877,25234,1372730,DFND,
Ishares Russell Top 200 Value,464289420,1898,144855,DFND,
Ishares Russell Top 200 Growth,464289438,929,181248,DFND,
Ishares Tr Grwt Allocat Etf,464289867,390,21711,DFND,
Johnson & Johnson,478160104,77029,12185218,DFND,
Johnson & Johnson,478160104,200,31638,OTR,
Johnson & Johnson,478160104,8630,1365179,DFND,
KLA Corp Com New,482480100,29,20259,DFND,
KLA Corp Com New,482480100,23,16067,DFND,
Kimberly-Clark Corp,494368103,2047,264779,DFND,
Kimberly-Clark Corp,494368103,503,65063,DFND,
Knight-Swift Transportation Ho,499049104,22,1210,DFND,
Kosmos Energy LTD,500688106,186,1109,DFND,
Kraft Heinz CO,500754106,3892,143615,DFND,
Kraft Heinz CO,500754106,290,10701,DFND,
Kroger,501044101,137,7827,DFND,
L3 Harris Technologies Inc,502431109,40550,8641205,DFND,
L3 Harris Technologies Inc,502431109,120,25572,OTR,
L3 Harris Technologies Inc,502431109,14475,3084622,DFND,
Lam Research Corp,512807108,41,39834,DFND,
Lamb Weston Holdings Inc,513272104,14,1491,DFND,
Landstar Sys Inc Com,515098101,240,46262,DFND,
Estee Lauder Inc,518439104,306,47170,DFND,
Eli Lilly & CO.,532457108,12266,9542457,DFND,
Eli Lilly & CO.,532457108,1180,917993,DFND,
Lockheed Martin Corp,539830109,2168,986158,DFND,
Lockheed Martin Corp,539830109,30,13646,DFND,
Lowes Cos Inc,548661107,23561,6001694,DFND,
Lowes Cos Inc,548661107,1904,485006,DFND,
Mv Oil Tr Tr Units,553859109,4000,42716,DFND,
Manhattan Associates Inc Com,562750109,407,101844,DFND,
Marathon Oil Corp,565849106,261,7397,DFND,
Marathon Oil Corp,565849106,35,992,DFND,
Markel Group INC COM,570535104,52,79117,DFND,
Marsh & McClennan,571748102,236,48611,DFND,
Marriott International Inc,571903202,16,4037,DFND,
Martin Marietta Materials Inc,573284106,194,119104,DFND,
Marvell Technology Inc Com,573874104,116,8222,DFND,
Marvell Technology Inc Com,573874104,200,14176,DFND,
Matador Resources Co,576485205,500,33385,DFND,
Maximus Inc,577933104,29,2433,DFND,
McDonalds Corp,580135101,13223,3728225,DFND,
McDonalds Corp,580135101,496,139847,DFND,
Microsoft Corp,594918104,167319,70394450,DFND,
Microsoft Corp,594918104,342,143886,OTR,
Microsoft Corp,594918104,28460,11973794,DFND,
Microchip Technology Inc,595017104,1722,154481,DFND,
Micron Technology Inc,595112103,1746,205836,DFND,
Micron Technology Inc,595112103,150,17684,DFND,
Mondelez International Inc,609207105,130768,9153760,DFND,
Mondelez International Inc,609207105,308,21560,OTR,
Mondelez International Inc,609207105,41307,2891490,DFND,
Monolithic Power System Inc,609839105,1,677,DFND,
Moodys Corp,615369105,260,102188,DFND,
Morgan Stanley,617446448,1130,106401,DFND,
Morgan Stanley,617446448,9727,915894,DFND,
"Motorola Solutions, Inc",620076307,14217,5046751,DFND,
"Motorola Solutions, Inc",620076307,350,124243,DFND,
Murphy Usa Inc Com,626755102,955,400336,DFND,
Nasdaq Inc,631103108,1500,94650,DFND,
National Grid PLC Spons ADR,636274409,34,2319,DFND,
Newmont Corp,651639106,26,932,DFND,
"Newpark Resources, Inc.",651718504,2500,18050,DFND,
Nice Ltd Sponsored Adr,653656108,400,104248,DFND,
Nike Inc Class B Com,654106103,28137,2644315,DFND,
Nike Inc Class B Com,654106103,26251,2467069,DFND,
Norfolk Southern Corp,655844108,2209,563008,DFND,
Norfolk Southern Corp,655844108,165,42054,DFND,
Northern Trust Corp,665859104,43,3824,DFND,
Northrop,666807102,125,59833,DFND,
Northrop,666807102,5,2499,DFND,
Gen Digital Inc,668771108,157,3517,DFND,
Novo Nordisk As Spons ADR,670100205,11990,1539516,DFND,
Novo Nordisk As Spons ADR,670100205,300,38520,OTR,
Novo Nordisk As Spons ADR,670100205,47101,6047768,DFND,
Nucor Corp,670346105,2952,584201,DFND,
Nucor Corp,670346105,8100,1602991,DFND,
Occidental Pete Corp,674599105,672,43673,DFND,
Occidental Petroleum - Wts   8,674599162,85,3664,DFND,
"Oceaneering International, Inc",675232102,1000,23400,DFND,
Okta Inc Cl A,679295105,7,732,DFND,
Olin Corp,680665205,269,15817,DFND,
ON Semiconductor Corp.,682189105,20,1471,DFND,
Oneok Inc New Com,682680103,733,58765,DFND,
Open Text Corp,683715106,50,1942,DFND,
Oshkosh Corp,688239201,9,1122,DFND,
PNC Financial Services Group,693475105,2566,414666,DFND,
Ppg Industries Inc,693506107,5888,853171,DFND,
Paccar Inc,693718108,96,11893,DFND,
Packaging Corp of America,695156109,210,39854,DFND,
Palo Alto Networks Inc,697435105,577,163943,DFND,
Park National Corp Com,700658107,2200,298870,DFND,
Parker Hannifin Corp Com,701094104,26332,14635062,DFND,
Parker Hannifin Corp Com,701094104,652,362375,DFND,
Paychex Inc,704326107,3900,478920,DFND,
Paychex Inc,704326107,225,27630,DFND,
Penn Entertainment Inc Com,707569109,34,619,DFND,
Pepsico Inc,713448108,43487,7610660,DFND,
Pepsico Inc,713448108,5109,894126,DFND,
Pfizer Inc,717081103,39180,1087245,DFND,
Pfizer Inc,717081103,1804,50061,DFND,
Philip Morris International,718172109,17771,1628179,DFND,
Philip Morris International,718172109,2282,209077,DFND,
Phillips 66,718546104,5975,975957,DFND,
Phillips 66,718546104,4607,752507,DFND,
PDD Holdings Inc Spons ADR,722304102,4,465,DFND,
Piper Sandler Companies Com,724078100,515,102222,DFND,
Procter & Gamble Company,742718109,56842,9222615,DFND,
Procter & Gamble Company,742718109,208,33748,OTR,
Procter & Gamble Company,742718109,18298,2968851,DFND,
Progressive Corp Ohio Com,743315103,125,25853,DFND,
Prudential Finl Inc,744320102,150,17610,DFND,
Prudential Finl Inc,744320102,472,55413,DFND,
Qualcomm Inc,747525103,3040,514672,DFND,
Qualcomm Inc,747525103,1535,259876,DFND,
Regal Rexnord Corp,758750103,13,2341,DFND,
Repligen Corp Com,759916109,377,69338,DFND,
Republic Services Inc,760759100,1437,275099,DFND,
Republic Services Inc,760759100,20787,3979463,DFND,
Resmed Inc Com,761152107,291,57627,DFND,
Rio Tinto Plc Sponsored ADR,767204100,500,31870,DFND,
"Rockwell Automation, Inc",773903109,34106,9936101,DFND,
"Rockwell Automation, Inc",773903109,7408,2158173,DFND,
Roper Technologies Inc,776696106,26860,15064162,DFND,
Roper Technologies Inc,776696106,50,28042,OTR,
Roper Technologies Inc,776696106,7866,4411567,DFND,
Ross Stores Inc Com,778296103,11962,1755543,DFND,
Ross Stores Inc Com,778296103,275,40359,DFND,
Royal Bank of Canada ADR,780087102,100,10088,DFND,
Shell PLC Spon ADR,780259305,82985,5563314,DFND,
Shell PLC Spon ADR,780259305,476,31911,OTR,
Shell PLC Spon ADR,780259305,1147,76895,DFND,
SEI Investments Company,784117103,930,66867,DFND,
San Juan Basin Rty Tr Unit Ben Int,798241105,2000,10600,DFND,
Sap SE ADR,803054204,971,189374,DFND,
Schwab Strategic Tr Us Lrg Cap Etf,808524201,118,7323,DFND,
Schwab Strategic Tr Us Lcap Va Etf,808524409,67,5091,DFND,
Schwab Strategic Tr Schwab Fdt Us Lg,808524771,3397,228924,DFND,
Scio Diamond Technology Corp,808831101,115000,1495,DFND,
Sempra Com,816851109,47,3376,DFND,
Shake Shack Inc Cl A,819047101,189,19662,DFND,
Sherwin-Williams CO,824348106,1310,455002,DFND,
Sherwin-Williams CO,824348106,225,78149,DFND,
Simon Property Group Inc New C,828806109,10,1565,DFND,
Jm Smucker CO/The-New,832696405,2348,295543,DFND,
Snap On Inc,833034101,19881,5889150,DFND,
Snap On Inc,833034101,370,109601,DFND,
Sonoco Products CO,835495102,1235,71432,DFND,
Sony Group Corp Spons ADR,835699307,108327,9287957,DFND,
Sony Group Corp Spons ADR,835699307,310,26579,OTR,
Sony Group Corp Spons ADR,835699307,34255,2937024,DFND,
South State Corporation,840441109,46923,3989863,DFND,
South State Corporation,840441109,7638,649460,DFND,
Southern CO,842587107,29846,2141152,DFND,
Southern CO,842587107,1408,101010,DFND,
Southern First,842873101,804,25535,DFND,
Southwest Gas Holdings Inc,844895102,406,30909,DFND,
Southwestern Energy Company,845467109,2,15,DFND,
Spirit Aerosystems Holdings In,848574109,901,32499,DFND,
Block Inc Cl A,852234103,211,17846,DFND,
Starbucks Corp,855244109,2239,204622,DFND,
Starbucks Corp,855244109,1522,139096,DFND,
Stifel Financial Corporation,860630102,3500,273595,DFND,
Stryker Corp,863667101,2323,831332,DFND,
Stryker Corp,863667101,10839,3878953,DFND,
Sylvamo Corp,871332102,17,1050,DFND,
Synopsys Inc Com,871607107,90,51435,DFND,
Sysco Corp,871829107,2283,185334,DFND,
Sysco Corp,871829107,1310,106346,DFND,
TJX Companies,872540109,130247,13209651,DFND,
TJX Companies,872540109,295,29919,OTR,
TJX Companies,872540109,58759,5959337,DFND,
Taiwan Semiconductor Manufactu,874039100,146,19863,DFND,
Texas Instruments,882508104,5147,896659,DFND,
Texas Instruments,882508104,205,35713,DFND,
Texas Roadhouse Inc Com,882681109,120,18536,DFND,
Thermo Fisher Scientific Inc,883556102,41,23830,DFND,
Thermo Fisher Scientific Inc,883556102,123,71489,DFND,
Toro CO,891092108,582,53329,DFND,
Toyota Mtr Corp Sponsd ADR,892331307,165,41527,DFND,
Tractor Supply CO,892356106,2202,576307,DFND,
Tractor Supply CO,892356106,225,58887,DFND,
Tradeweb Mkts Inc Cl A,892672106,726,75627,DFND,
Transdigm Group Incorporated,893641100,4,4926,DFND,
Tyler Technologies Inc Com,902252105,57,24226,DFND,
Tyson Foods Inc Cl A,902494103,190,11159,DFND,
US Bancorp,902973304,5963,266546,DFND,
US Bancorp,902973304,30132,1346901,DFND,
Unilever PLC,904767704,6765,339535,DFND,
Unilever PLC,904767704,916,45974,DFND,
Union Pac Corp,907818108,34343,8445974,DFND,
Union Pac Corp,907818108,150,36890,OTR,
Union Pac Corp,907818108,13460,3310218,DFND,
United Airlines Holdings Inc C,910047109,900,43092,DFND,
United Parcel Svc Inc Cl B,911312106,10260,1524944,DFND,
United Parcel Svc Inc Cl B,911312106,949,141050,DFND,
United Rentals Inc Com,911363109,8,5769,DFND,
US Foods Holding Corp,912008109,87,4695,DFND,
United States Steel Corp Com,912909108,250,10195,DFND,
V F Corp,918204108,1985,30450,DFND,
V F Corp,918204108,90,1381,DFND,
Vanguard Dividend Apprec ETF,921908844,42851,7825021,DFND,
Vanguard Dividend Apprec ETF,921908844,250,45653,DFND,
Vanguard World Mega Cap Fund E,921910816,280,80251,DFND,
Vanguard World Fd Mega Cap Val,921910840,630,75291,DFND,
Vanguard Intermediate-Term  .1,921937819,630,47502,DFND,
Vanguard Short Term Bond ETF,921937827,7791,597336,DFND,
Vanguard Short Term Bond ETF,921937827,98885,7581513,DFND,
Vanguard Total Bond Market ETF,921937835,804,58395,DFND,
Vanguard Total Bond Market ETF,921937835,76,5520,DFND,
Vanguard Ftse Developed Market,921943858,97261,4879584,DFND,
Vanguard Ftse Developed Market,921943858,879,44099,DFND,
Vanguard High Dvd Yield ETF,921946406,3700,447663,DFND,
Vanguard High Dvd Yield ETF,921946406,25,3025,DFND,
Vanguard Malvern Fds Strm Infproidx,922020805,239,11446,DFND,
Vanguard International Equity,922042676,96,4045,DFND,
Vanguard Ftse All World X-US S,922042718,6084,710855,DFND,
Vanguard Tot World Stk ETF,922042742,800,88400,DFND,
Vanguard Tot World Stk ETF,922042742,121,13371,DFND,
Vanguard Ftse All-World Ex-US,922042775,262393,15389349,DFND,
Vanguard Ftse All-World Ex-US,922042775,10134,594349,DFND,
Vanguard Ftse Emerging Markets,922042858,887,37050,DFND,
Vanguard Ftse Emerging Markets,922042858,1754,73265,DFND,
Varonis Systems Inc,922280102,275,12972,DFND,
Veeva Sys Inc Cl A Com,922475108,24,5561,DFND,
Veeva Sys Inc Cl A Com,922475108,395,91518,DFND,
Vanguard Index Fds S&P 500 Etf Shs,922908363,38,18267,DFND,
Vanguard Mid-Cap Value ETF,922908512,164,25569,DFND,
Vanguard Mid-Cap Growth ETF,922908538,478,112708,DFND,
Vanguard Real Estate ETF,922908553,2076,179532,DFND,
Vanguard Real Estate ETF,922908553,20,1730,DFND,
Vanguard Small-Cap Growth ETF,922908595,127,33111,DFND,
Vanguard Small-Cap Growth ETF,922908595,47,12254,DFND,
Vanguard Small Cap Value ETF,922908611,12894,2474101,DFND,
Vanguard Small Cap Value ETF,922908611,65,12472,DFND,
Vanguard Ind Fd Mid-Cap,922908629,15210,3800371,DFND,
Vanguard Ind Fd Mid-Cap,922908629,17,4248,DFND,
Vanguard Large-Cap ETF,922908637,13058,3130786,DFND,
Vanguard Large-Cap ETF,922908637,101,24216,DFND,
Vanguard Extended Market ETF,922908652,575,100780,DFND,
Vanguard Extended Market ETF,922908652,4927,863555,DFND,
Vanguard Growth ETF,922908736,413,142155,DFND,
Vanguard Growth ETF,922908736,210,72282,DFND,
Vanguard Value ETF,922908744,3365,548024,DFND,
Vanguard Value ETF,922908744,304,49509,DFND,
Vanguard Small-Cap ETF,922908751,6812,1557155,DFND,
Vanguard Small-Cap ETF,922908751,289,66063,DFND,
Vanguard Total Stck Mk ETF,922908769,6700,1741330,DFND,
Vanguard Total Stck Mk ETF,922908769,2340,608166,DFND,
Vulcan Materials Co,929160109,13,3548,DFND,
