Company,CUSIP,Shares,Value,Discretion,PutCall
FRANCO NEV CORP,351858105,345500,42928605,DFND,
GARTNER INC,366651107,5700,2888532,DFND,
GENERAL DYNAMICS CORP,369550108,44000,13296800,SOLE,
GENERAL DYNAMICS CORP,369550108,347000,104863400,DFND,
GOLDMAN SACHS GROUP INC,38141G104,23650,11709352,SOLE,
GOLDMAN SACHS GROUP INC,38141G104,335710,166213378,DFND,
GRAHAM HLDGS CO,384637104,5200,4272944,DFND,
GRAPHIC PACKAGING HLDG CO,388689101,394725,11679913,DFND,
HAGERTY INC,405166109,3000000,30510000,SOLE,
HANOVER INS GROUP INC,410867105,6000,888660,SOLE,
HANOVER INS GROUP INC,410867105,248000,36731280,DFND,
HCA HEALTHCARE INC,40412C101,50930,20699480,DFND,
HEICO CORP NEW,422806208,12202,2486280,SOLE,
HEICO CORP NEW,422806208,367442,74869982,DFND,
HERSHEY CO,427866108,36000,6904080,DFND,
HEXCEL CORP NEW,428291108,38000,2349540,SOLE,
HEXCEL CORP NEW,428291108,151000,9336330,DFND,
HOME DEPOT INC,437076102,276906,112202311,SOLE,
HOME DEPOT INC,437076102,643094,260581690,DFND,
ILLINOIS TOOL WKS INC,452308109,16851,4416142,SOLE,
ILLINOIS TOOL WKS INC,452308109,310649,81411784,DFND,
INSPERITY INC,45778Q107,70143,6172584,DFND,
INTERCONTINENTAL EXCHANGE IN,45866F104,5120,822477,DFND,
INTUIT,461202103,2720,1689120,DFND,
INVESTORS TITLE CO NC,461804106,213300,49016339,DFND,
IQVIA HLDGS INC,46266C105,58726,13916300,DFND,
JOHNSON & JOHNSON,478160104,26715,4329433,SOLE,
JOHNSON & JOHNSON,478160104,584085,94656816,DFND,
JPMORGAN CHASE & CO.,46625H100,252550,53252693,DFND,
KKR & CO INC,48251W104,18000,2350440,SOLE,
KKR & CO INC,48251W104,1433800,187225604,DFND,
LAMAR ADVERTISING CO NEW,512816109,111000,14829600,DFND,
LAUDER ESTEE COS INC,518439104,14000,1395660,DFND,
LINDE PLC,G54950103,7400,3528764,SOLE,
LINDE PLC,G54950103,147600,70384536,DFND,
LOCKHEED MARTIN CORP,539830109,56363,32947555,DFND,
LOWES COS INC,548661107,61748,16724446,SOLE,
LOWES COS INC,548661107,628732,170292062,DFND,
LPL FINL HLDGS INC,50212V100,2289,532490,SOLE,
LPL FINL HLDGS INC,50212V100,518115,120529093,DFND,
MARRIOTT INTL INC NEW,571903202,36000,8949600,DFND,
MARSH & MCLENNAN COS INC,571748102,20500,4573345,SOLE,
MARSH & MCLENNAN COS INC,571748102,702000,156609181,DFND,
MASTERCARD INCORPORATED,57636Q104,19984,9868099,SOLE,
MASTERCARD INCORPORATED,57636Q104,187556,92615152,DFND,
META PLATFORMS INC,30303M102,21610,12370428,SOLE,
META PLATFORMS INC,30303M102,253621,145182806,DFND,
MICROSOFT CORP,594918104,23619,10163256,SOLE,
MICROSOFT CORP,594918104,491361,211432640,DFND,
MOODYS CORP,615369105,21096,10011951,SOLE,
MOODYS CORP,615369105,192794,91498105,DFND,
MSCI INC,55354G100,1000,582930,SOLE,
MSCI INC,55354G100,141850,82688620,DFND,
NIKE INC,654106103,46000,4066400,SOLE,
NIKE INC,654106103,382900,33848360,DFND,
NORFOLK SOUTHN CORP,655844108,29000,7206500,SOLE,
NORFOLK SOUTHN CORP,655844108,200500,49824250,DFND,
NOVO-NORDISK A S,670100205,1191840,141912389,SOLE,
NOVO-NORDISK A S,670100205,958160,114088112,DFND,
NVR INC,62944T105,175,1717065,SOLE,
NVR INC,62944T105,11529,113120241,DFND,
O-I GLASS INC,67098H104,100,1312,SOLE,
O-I GLASS INC,67098H104,814000,10679680,DFND,
OLD DOMINION FREIGHT LINE IN,679580100,6000,1191840,SOLE,
OLD DOMINION FREIGHT LINE IN,679580100,289000,57406960,DFND,
OTIS WORLDWIDE CORP,68902V107,27300,2837562,SOLE,
OTIS WORLDWIDE CORP,68902V107,87320,9076040,DFND,
PAYCHEX INC,704326107,70000,9393300,SOLE,
PAYCHEX INC,704326107,80000,10735200,DFND,
PEPSICO INC,713448108,96210,16360511,DFND,
PHILIP MORRIS INTL INC,718172109,114500,13900300,DFND,
PRICE T ROWE GROUP INC,74144T108,32000,3485760,SOLE,
PRICE T ROWE GROUP INC,74144T108,282000,30718260,DFND,
PROGRESSIVE CORP,743315103,60000,15225600,SOLE,
PROGRESSIVE CORP,743315103,693750,176046000,DFND,
RENAISSANCERE HLDGS LTD,G7496G103,3000,817200,SOLE,
RENAISSANCERE HLDGS LTD,G7496G103,67000,18250800,DFND,
RLI CORP,749607107,96475,14951696,SOLE,
RLI CORP,749607107,1100797,170601518,DFND,
ROCKWELL AUTOMATION INC,773903109,7900,2120834,SOLE,
ROCKWELL AUTOMATION INC,773903109,147000,39463620,DFND,
ROLLINS INC,775711104,62475,3159986,SOLE,
ROLLINS INC,775711104,1390800,70346665,DFND,
RTX CORPORATION,755130000,54600,6615336,SOLE,
RTX CORPORATION,755130000,169400,20524504,DFND,
S&P GLOBAL INC,78409V104,1000,516620,SOLE,
S&P GLOBAL INC,78409V104,149690,77332848,DFND,
SCHWAB CHARLES CORP,808513105,129000,8360490,SOLE,
SCHWAB CHARLES CORP,808513105,1221800,79184858,DFND,
SCOTTS MIRACLE-GRO CO,810186106,9000,780300,SOLE,
SCOTTS MIRACLE-GRO CO,810186106,159000,13785300,DFND,
SEI INVTS CO,784117103,59000,4082210,SOLE,
SEI INVTS CO,784117103,114200,7901498,DFND,
SHERWIN WILLIAMS CO,824348106,94172,35942628,DFND,
SHOPIFY INC,82509L107,102750,8234385,DFND,
SOLVENTUM CORP,83444M101,750,52290,DFND,
SONY GROUP CORP,835699307,67000,6470190,DFND,
SPOTIFY TECHNOLOGY S A,L8681T102,25900,9544927,DFND,
STARBUCKS CORP,855244109,40500,3948345,SOLE,
STARBUCKS CORP,855244109,559818,54576656,DFND,
TARGET CORP,87612E106,7500,1168950,SOLE,
TARGET CORP,87612E106,125500,19560430,DFND,
TEXAS INSTRS INC,882508104,1,207,SOLE,
TEXAS INSTRS INC,882508104,723999,149556474,DFND,
THERMO FISHER SCIENTIFIC INC,883556102,35400,21897379,DFND,
TRANSUNION,89400J107,3000,314100,SOLE,
TRANSUNION,89400J107,98050,10265835,DFND,
TYSON FOODS INC,902494103,10000,595600,SOLE,
TYSON FOODS INC,902494103,779500,46427020,DFND,
UBER TECHNOLOGIES INC,90353T100,88000,6614080,DFND,
UNION PAC CORP,907818108,11100,2735928,SOLE,
UNION PAC CORP,907818108,74678,18406634,DFND,
UNITED RENTALS INC,911363109,25950,21012494,DFND,
UNITEDHEALTH GROUP INC,91324P102,24064,14069740,DFND,
VERISK ANALYTICS INC,92345Y106,2500,669900,SOLE,
VERISK ANALYTICS INC,92345Y106,142450,38170902,DFND,
VISA INC,92826C839,76150,20937443,SOLE,
VISA INC,92826C839,923135,253815970,DFND,
WATSCO INC,942622200,41600,20462208,SOLE,
WATSCO INC,942622200,540900,266057891,DFND,
WELLS FARGO CO NEW,949746101,32000,1807680,SOLE,
WELLS FARGO CO NEW,949746101,172450,9741701,DFND,
WHIRLPOOL CORP,963320106,5230,559610,SOLE,
WHIRLPOOL CORP,963320106,152389,16305623,DFND,
WILLIS TOWERS WATSON PLC LTD,G96629103,8627,2540911,DFND,
YUM BRANDS INC,988498101,156502,21864895,DFND,
