Company,CUSIP,Shares,Value,Discretion
SHERWIN WILLIAMS CO,824348106,972230,339492994,SOLE
SIONNA THERAPEUTICS INC,829401108,2952754,30885807,SOLE
SKECHERS U S A INC,830566105,5800882,329374080,SOLE
SPOTIFY TECHNOLOGY S A,L8681T102,192877,106088136,SOLE
STANDARD BIOTOOLS INC,34385P108,58651170,63343264,SOLE
SYNOPSYS INC,871607107,703912,301872661,SOLE
T-MOBILE US INC,872590104,1565894,417639589,SOLE
TAIWAN SEMICONDUCTOR MFG LTD,874039100,4889247,811615002,SOLE
TESLA INC,88160R101,350084,90727769,SOLE
TEVA PHARMACEUTICAL INDS LTD,881624209,10125478,155628597,SOLE
TRANSUNION,89400J107,1336984,110956302,SOLE
TRAVERE THERAPEUTICS INC,89422G107,2601922,46626442,SOLE
TREVI THERAPEUTICS INC,89532M101,3227792,20302812,SOLE
TWILIO INC,90138F102,255514,25017376,SOLE
UNITEDHEALTH GROUP INC,91324P102,2137806,1119675893,SOLE
US BANCORP DEL,902973304,34863502,1471937054,SOLE
VISA INC,92826C839,2125091,744759392,SOLE
