Company,CUSIP,Shares,Value,Discretion,PutCall
"eBay, Inc.",278642103,14700,910665,SOLE,
EchoStar Corp.,278768106,13416003,307226469,SOLE,
"Elanco Animal Health, Inc.",28414H103,83180666,1007317865,SOLE,
"Elevance Health, Inc.",036752103,1100,405790,SOLE,
Eli Lilly & Co.,532457108,44797,34583284,SOLE,
Exxon Mobil Corp.,30231G102,78461,8440050,SOLE,
FedEx Corp.,31428X106,13889624,3907567920,SOLE,
"Fidelity National Information Services, Inc.",31620M106,34327527,2772634356,SOLE,
"Fiserv, Inc.",337738108,32192395,6612961781,SOLE,
Flutter Entertainment PLC,G3643J108,628878,162533519,SOLE,
Fox Corp.,35137L105,21098016,1024941617,SOLE,
Fox Corp.,35137L204,11341200,518746488,SOLE,
Fresenius Medical Care AG,358029106,4173510,94488266,SOLE,
"Gaming & Leisure Properties, Inc.",36467J108,13498634,650094213,SOLE,
GE Aerospace,369604301,14161304,2361963894,SOLE,
"GE HealthCare Technologies, Inc.",36266G107,16675508,1303691215,SOLE,
"GE Vernova, Inc.",36828A101,179322,58984550,SOLE,
"General Mills, Inc.",370334104,11200,714224,SOLE,
Genuine Parts Co.,372460105,4665,544685,SOLE,
"Geopark, Ltd.",G38327105,98845,916293,SOLE,
"Gilead Sciences, Inc.",375558103,32947717,3043380619,SOLE,
Grupo Televisa SAB,40049J206,64212690,107877319,SOLE,
GSK PLC,37733W204,68440912,2314671644,SOLE,
Haleon PLC,405552100,178744926,1705226594,SOLE,
Halliburton Co.,406216101,80660,2193145,SOLE,
"HDFC Bank, Ltd.",40415F101,3271600,208924376,SOLE,
Hess Corp.,42809H107,45950,6111810,SOLE,
Hewlett Packard Enterprise Co.,42824C109,135675,2896661,SOLE,
"Honda Motor Co., Ltd.",438128308,22074900,630238395,SOLE,
"Honeywell International, Inc.",438516106,8019,1811412,SOLE,
"HP, Inc.",40434L105,33745905,1101128880,SOLE,
"Humana, Inc.",444859102,10198040,2587344728,SOLE,
Incyte Corp.,45337C102,14919633,1030499051,SOLE,
"Intercorp Financial Services, Inc.",P5626F128,25869,758996,SOLE,
International Business Machines Corp.,459200101,34120,7500600,SOLE,
"International Flavors & Fragrances, Inc.",459506101,31437763,2658062862,SOLE,
"Intuitive Surgical, Inc.",46120E602,500,260980,SOLE,
Itau Unibanco Holding SA,465562106,16621005,82440185,SOLE,
"JD.com, Inc.",47215P106,16723441,579801699,SOLE,
Johnson & Johnson,478160104,21097,3051048,SOLE,
Johnson Controls International PLC,G51502105,80369871,6343593918,SOLE,
"JOYY, Inc.",46591M109,34966,1463327,SOLE,
JPMorgan Chase & Co.,46625H100,293280,70302149,SOLE,
"Juniper Networks, Inc.",48203R104,187600,7025620,SOLE,
Kaspi.KZ JSC,48581R205,6426,608606,SOLE,
Las Vegas Sands Corp.,517834107,23686,1216513,SOLE,
"Liberty Global, Ltd.",G61188101,4767561,60834078,SOLE,
"Liberty Global, Ltd.",G61188127,6682068,87802374,SOLE,
Linde PLC,G54950103,1329590,556659445,SOLE,
Lockheed Martin Corp.,539830109,775,376604,SOLE,
Loma Negra Cia Industrial Argentina SA,54150E104,30900,368946,SOLE,
"LPL Financial Holdings, Inc.",50212V100,470109,153495290,SOLE,
LyondellBasell Industries NV,N53745100,16965832,1260052343,SOLE,
McDonald's Corp.,580135101,6550,1898780,SOLE,
Medtronic PLC,G5960L103,7661125,611970665,SOLE,
"Merck & Co., Inc.",58933Y105,157351,15653277,SOLE,
"Meta Platforms, Inc.",30303M102,3810837,2231283172,SOLE,
"MetLife, Inc.",59156R108,54154554,4434174882,SOLE,
"Microchip Technology, Inc.",595017104,608865,34918408,SOLE,
Microsoft Corp.,594918104,9061091,3819249857,SOLE,
Molson Coors Beverage Co.,60871R209,14571189,835220553,SOLE,
"Mondelez International, Inc.",609207105,11840,707203,SOLE,
Moody's Corp.,615369105,1566,741297,SOLE,
"Motorola Solutions, Inc.",620076307,8627,3987658,SOLE,
"NetEase, Inc.",64110W102,2649876,236395438,SOLE,
"Neurocrine Biosciences, Inc.",64125C109,3016425,411742013,SOLE,
News Corp.,65249B109,11662685,321190345,SOLE,
"NextEra Energy, Inc.",65339F101,23600,1691884,SOLE,
"Noah Holdings, Ltd.",65487X102,26840,314296,SOLE,
Norfolk Southern Corp.,655844108,10689209,2508757352,SOLE,
Novartis AG,66987V109,12214665,1188609051,SOLE,
Nucor Corp.,670346105,6200,723602,SOLE,
"Nutrien, Ltd.",67077M108,12523259,560415840,SOLE,
Occidental Petroleum Corp.,674599105,70002502,3458823624,SOLE,
Occidental Petroleum Corp.,674599162,14252820,392665194,SOLE,
Otis Worldwide Corp.,68902V107,21810,2019824,SOLE,
Parker-Hannifin Corp.,701094104,2500,1590075,SOLE,
"PayPal Holdings, Inc.",70450Y103,11050,943118,SOLE,
"PepsiCo, Inc.",713448108,3075,467585,SOLE,
Petroleo Brasileiro SA,71654V408,17300,222478,SOLE,
"Pfizer, Inc.",717081103,111560,2959687,SOLE,
"Philip Morris International, Inc.",718172109,17000,2045950,SOLE,
Phillips 66,718546104,2600,296218,SOLE,
"PPG Industries, Inc.",693506107,2200,262790,SOLE,
"Qurate Retail, Inc.",74915M100,22000,7260,SOLE,
"Regeneron Pharmaceuticals, Inc.",75886F107,2321316,1653543026,SOLE,
Rio Tinto PLC,767204100,4000,235240,SOLE,
RTX Corp.,75513E101,44491403,5148545155,SOLE,
"S&P Global, Inc.",78409V104,5400,2689362,SOLE,
Sanofi SA,80105N105,75220588,3627888959,SOLE,
SBA Communications Corp.,78410G104,7346255,1497166769,SOLE,
Schlumberger NV,806857108,620516,23790583,SOLE,
Shell PLC,780259305,57613,3609454,SOLE,
State Street Corp.,857477103,7425244,728787699,SOLE,
"Sun Communities, Inc.",866674104,9606018,1181252033,SOLE,
"Suncor Energy, Inc.",867224107,28452054,1015169287,SOLE,
"Synopsys, Inc.",871607107,11350,5508836,SOLE,
"Taiwan Semiconductor Manufacturing Co., Ltd.",874039100,107500,21230175,SOLE,
Target Corp.,87612E106,113719,15372534,SOLE,
TC Energy Corp.,87807B107,10953200,509652396,SOLE,
TE Connectivity PLC,G87052109,15965609,2282603119,SOLE,
"Teck Resources, Ltd.",878742204,8558940,346893838,SOLE,
The Allstate Corp.,020002101,2618,504724,SOLE,
The Bank of New York Mellon Corp.,064058100,44699198,3434239382,SOLE,
The Charles Schwab Corp.,808513105,89369528,6614238799,SOLE,
The Cigna Group,125523100,8772608,2422467973,SOLE,
The Coca-Cola Co.,191216100,24635,1533775,SOLE,
"The Gap, Inc.",364760108,28824721,681128157,SOLE,
"The Goldman Sachs Group, Inc.",38141G104,3870536,2216346324,SOLE,
"The Home Depot, Inc.",437076102,24222,9422116,SOLE,
"The PNC Financial Services Group, Inc.",693475105,14275,2752934,SOLE,
The Procter & Gamble Co.,742718109,94426,15830519,SOLE,
"The Travelers Co., Inc.",89417E109,108188,26061407,SOLE,
The Walt Disney Co.,254687106,301612,33584496,SOLE,
"The Williams Co., Inc.",969457100,36348514,1967181578,SOLE,
"Thermo Fisher Scientific, Inc.",883556102,26121,13588928,SOLE,
"T-Mobile U.S., Inc.",872590104,9382681,2071039177,SOLE,
"Trip.com Group, Ltd.",89677Q107,17200,1180952,SOLE,
Truist Financial Corp.,89832Q109,56346,2444289,SOLE,
U.S. Bancorp,902973304,5800,277414,SOLE,
Unilever PLC,904767704,23900,1355130,SOLE,
Union Pacific Corp.,907818108,278219,63445061,SOLE,
"UnitedHealth Group, Inc.",91324P102,4093228,2070600316,SOLE,
"Verizon Communications, Inc.",92343V104,5500,219945,SOLE,
VF Corp.,918204108,42447650,910926569,SOLE,
"Vipshop Holdings, Ltd.",92763W103,101997,1373900,SOLE,
"Visa, Inc.",92826C839,900,284436,SOLE,
Vulcan Materials Co.,929160109,24500,6302135,SOLE,
"Walmart, Inc.",931142103,183310,16562059,SOLE,
Wells Fargo & Co.,949746101,70452850,4948608199,SOLE,
"XP, Inc.",G98239109,43153245,511365953,SOLE,
"Yum China Holdings, Inc.",98850P109,8512162,410030844,SOLE,
"Zimmer Biomet Holdings, Inc.",98956P102,19118436,2019480395,SOLE,
"Zoetis, Inc.",98978V103,1700,276981,SOLE,
