Company,CUSIP,Shares,Value,Discretion,PutCall
LIBERTY MEDIA CORP-LIBERTY FORMULA ONE,531229AQ5,7515000,9204935,DFND,
LUMENTUM HOLDINGS INC,55024UAF6,2000000,1939000,DFND,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,2849858,11456429,DFND,
MAGNITE INC,55955DAB6,3403000,3180666,DFND,
MARA HOLDINGS INC,565788AB2,3443000,3100765,DFND,
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAD9,1461000,1396131,DFND,
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAF4,3268000,3065384,DFND,
MESA LABORATORIES INC,59064RAA7,5507000,5369325,DFND,
MESOBLAST LTD,590717401,179593,3555941,DFND,
NORWEGIAN CRUISE LINE HOLDINGS LTD,62886HBD2,11059000,11494448,DFND,
NIO INC,62914VAF3,2324000,2294950,DFND,
NIO INC,62914VAJ5,932000,687816,DFND,
NATIONAL VISION HOLDINGS INC,63845RAB3,4132000,4070020,DFND,
NEOGENOMICS INC,64049MAA8,2076000,2052645,DFND,
NEOGENOMICS INC,64049MAB6,3809000,3216224,DFND,
NETEASE INC,64110W102,399694,35656701,DFND,
NEW MOUNTAIN FINANCE CORP,647551AE0,3968000,3995641,DFND,
NUVASIVE INC,670704AJ4,4913000,4870011,DFND,
OAKTREE SPECIALTY LENDING CORP,67401P405,1852456,28305527,DFND,
ONITY GROUP INC,675746606,410429,12604274,DFND,
OKTA INC,679295AD7,3077000,2975478,DFND,
ON SEMICONDUCTOR CORP,682189AU9,1448000,1368722,DFND,
PG&E CORP,69331CAL2,15275000,16642112,DFND,
PPL CORP,69352PAS2,8499000,8896328,DFND,
PACIRA BIOSCIENCES INC,695127AF7,4620000,4487406,DFND,
PAMPA ENERGIA SA,697660207,131086,11527702,DFND,
PEBBLEBROOK HOTEL TRUST,70509VAA8,41128000,38397100,DFND,
PEGASYSTEMS INC,705573AB9,3787000,3766171,DFND,
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAF0,4769000,4697465,DFND,
PETROLEO BRASILEIRO SA,71654V408,3352724,43116030,DFND,
PDD HOLDINGS INC,722304102,277767,26940621,DFND,
POST HOLDINGS INC,737446AT1,1300000,1526200,DFND,
QUANTA SERVICES INC,74762E102,120000,37926000,DFND,Put
REDWOOD TRUST INC,749772AD1,4710000,4686450,DFND,
ANYWHERE REAL ESTATE INC,75606DAP6,36476000,32418045,DFND,
REDFIN CORP,75737FAE8,2409000,1870106,DFND,
REDWOOD TRUST INC,758075AF2,1801000,1772132,DFND,
REPLIGEN CORP,759916AD1,2200000,2255000,DFND,
TRAVERE THERAPEUTICS INC,761299AB2,1033000,1014893,DFND,
RIVIAN AUTOMOTIVE INC,76954AAB9,517000,522364,DFND,
RUNWAY GROWTH FINANCE CORP,78163D100,10779667,118145160,DFND,
STATE STREET CORP,78462F103,320000,187545600,DFND,Put
SSR MINING INC,784730AB9,4821000,4651059,DFND,
SAREPTA THERAPEUTICS INC,803607AD2,8802000,9686601,DFND,
SEA LTD,81141RAG5,7918000,7201421,DFND,
SHAKE SHACK INC,819047AB7,8556000,8796637,DFND,
SHIFT4 PAYMENTS INC,82452JAD1,9910000,10702799,DFND,
SITIO ROYALTIES CORP,82983N108,12935120,248095601,DFND,
SMARTRENT INC,83193G107,7505294,13134266,DFND,
SNAP INC,83304AAH9,8800000,7216000,DFND,
SOUTHERN CO/THE,842587DP9,12686000,13342500,DFND,
SPOTIFY TECHNOLOGY SA,84921RAB6,4000000,4262400,DFND,
BLOCK INC,852234AJ2,2701000,2515306,DFND,
BLOCK INC,852234AK9,1507000,1310713,DFND,
SUMMIT HOTEL PROPERTIES INC,866082AA8,1182000,1147722,DFND,
SUNNOVA ENERGY INTERNATIONAL INC,86745KAF1,73903000,44456287,DFND,
SUNNOVA ENERGY INTERNATIONAL INC,86745KAH7,47819000,18178706,DFND,
SUNOPTA INC,8676EP108,20726126,159425450,DFND,
SUNRISE COMMUNICATIONS AG/OLD,867975104,1440836,62071214,DFND,
TPI COMPOSITES INC,87266J104,4610003,8712905,DFND,
TALEN ENERGY CORP,87422Q109,240000,48352800,DFND,Call
TALEN ENERGY CORP,87422Q109,396624,79907837,DFND,
TELADOC HEALTH INC,87918AAF2,7574000,6649972,DFND,
TELECOM ARGENTINA SA,879273209,2799263,35242721,DFND,
TERNIUM SA,880890108,828309,24087225,DFND,
TETRA TECH INC,88162GAB9,6311000,7429112,DFND,
REALREAL INC/THE,88339PAD3,3099000,2431093,DFND,
TRANSMEDICS GROUP INC,89377MAB5,1400000,1449170,DFND,
TRANSPORTADORA DE GAS DEL SUR SA,893870204,794183,23245736,DFND,
TRAVERE THERAPEUTICS INC,89422GAA5,11500000,11009472,DFND,
TRIP.COM GROUP LTD,89677Q107,717222,49244462,DFND,
TWO HARBORS INVESTMENT CORP,90187BAB7,2660000,2629410,DFND,
UBER TECHNOLOGIES INC,90353TAM2,10549000,11656645,DFND,
UNITI GROUP INC,91325V108,3397592,18686756,DFND,
UNITY SOFTWARE INC,91332UAB7,2601000,2382516,DFND,
UPSTART HOLDINGS INC,91680MAB3,9502000,8640881,DFND,
UPWORK INC,91688FAB0,3420000,3169979,DFND,
VACASA INC,91854V206,1375448,6739695,DFND,
VAIL RESORTS INC,91879QAN9,5277000,5019746,DFND,
VALE SA,91912E105,7192005,63793084,DFND,
VISTA ENERGY SAB DE CV,92837L109,2293561,124104585,DFND,
VISTRA CORP,92840M102,660000,90994200,DFND,Put
WIX.COM LTD,92940WAD1,4827000,4679776,DFND,
WAYFAIR INC,94419LAM3,6883000,6616627,DFND,
WAYFAIR INC,94419LAP6,2685000,2868922,DFND,
WORKIVA INC,98139AAD7,7962000,8457634,DFND,
YUM CHINA HOLDINGS INC,98850P109,877830,42285071,DFND,
ZTO EXPRESS CAYMAN INC,98980AAB1,8843000,8774466,DFND,
ANGLOGOLD ASHANTI PLC,G0378L100,5557551,128268277,DFND,
INDIVIOR PLC,G4766E116,8733548,112004050,DFND,
LIBERTY GLOBAL LTD,G61188101,500000,6380000,DFND,Call
LIBERTY GLOBAL LTD,G61188101,7204190,91925464,DFND,
TORM PLC,G89479102,40581120,779885998,DFND,
ALVOTECH SA,L01800108,1925705,25477077,DFND,
ALVOTECH SA,L01800116,4666667,14513334,DFND,
STAR BULK CARRIERS CORP,Y8162K204,5373631,80335783,DFND,
