Company,CUSIP,Shares,Value,Discretion,PutCall
UNIQURE NV,N90064101,661820,15837353,SOLE,
UNITED AIRLS HLDGS INC,910047109,20942,2341734,SOLE,
UNITED PARCEL SERVICE INC,911312106,6750,669533,SOLE,
VALERO ENERGY CORP,91913Y100,15081,2455036,SOLE,
VAXCYTE INC,92243G108,1354237,62484495,SOLE,
VISA INC,92826C839,776863,272453623,SOLE,
VITA COCO CO INC,92846Q107,58561,3104319,SOLE,
VITAL FARMS INC,92847W103,35856,1145241,SOLE,
WALMART INC,931142103,17151,1910793,SOLE,
WAVE LIFE SCIENCES LTD,Y95308105,9280237,157764029,SOLE,
WAVE LIFE SCIENCES LTD,Y95308105,380000,6460000,SOLE,Call
WD 40 CO,929236107,10686,2104073,SOLE,
WEIS MKTS INC,948849104,49169,3151241,SOLE,
WINMARK CORP,974250102,6935,2808259,SOLE,
YUM BRANDS INC,988498101,11017,1666652,SOLE,
ZOOM COMMUNICATIONS INC,98980L101,56027,4834570,SOLE,
