Company,CUSIP,Shares,Value,Discretion,PutCall
MADDEN STEVEN LTD,556269108,30114,802237,SOLE,
MADISON SQUARE GARDEN ENTMT,558256103,18003,589418,SOLE,
MAPLEBEAR INC,565394103,1807975,72120123,SOLE,
MASTERBRAND INC,57638P104,40293,526227,SOLE,
MEDPACE HLDGS INC,58506Q109,10228,3116369,SOLE,
MERCADOLIBRE INC,58733R102,18924,36918264,SOLE,
MERIT MED SYS INC,589889104,1272511,134517138,SOLE,
META PLATFORMS INC,30303M102,174390,100511420,SOLE,
METTLER TOLEDO INTERNATIONAL,592688105,589,695556,SOLE,
MICRON TECHNOLOGY INC,595112103,809170,70308781,SOLE,
MICROSOFT CORP,594918104,416497,156348809,SOLE,
MIRION TECHNOLOGIES INC,60471A101,8056109,116813581,SOLE,
MIRION TECHNOLOGIES INC,60471A101,345000,5002500,SOLE,Call
MOHAWK INDS INC,608190104,8308,948607,SOLE,
MONGODB INC,60937P106,154872,27164549,SOLE,
MONRO INC,610236101,302626,4378998,SOLE,
MONSTER BEVERAGE CORP NEW,61174X109,1748676,102332520,SOLE,
MOODYS CORP,615369105,1366,636133,SOLE,
MR COOPER GROUP INC,62482R107,6629,792828,SOLE,
NATERA INC,632307104,1634769,231172684,SOLE,
NATIONAL VISION HLDGS INC,63845R107,28789,367923,SOLE,
NATWEST GROUP PLC,639057207,72055,858896,SOLE,
NCR VOYIX CORPORATION,62886E108,71414,696287,SOLE,
NETAPP INC,64110D104,22923,2013556,SOLE,
NETFLIX INC,64110L106,58329,54393542,SOLE,
NEWAMSTERDAM PHARMA COMPANY,N62509109,549469,11247630,SOLE,
NEWS CORP NEW,65249B109,21415,582916,SOLE,
NORWEGIAN CRUISE LINE HLDG L,G66721104,287337,5447910,SOLE,
NU HLDGS LTD,G6683N103,16693910,170945638,SOLE,
NUTANIX INC,67059N108,28736,2006060,SOLE,
NVIDIA CORPORATION,67066G104,2830399,306758644,SOLE,
NVIDIA CORPORATION,67066G104,585000,63402300,SOLE,Call
O-I GLASS INC,67098H104,68741,788459,SOLE,
OLLIES BARGAIN OUTLET HLDGS,681116109,69933,8137404,SOLE,
ON HLDG AG,H5919C104,57710,2534623,SOLE,
OVINTIV INC,69047Q102,13492,577458,SOLE,
PACTIV EVERGREEN INC,69526K105,52643,948100,SOLE,
PAGSEGURO DIGITAL LTD,G68707101,131416,1002704,SOLE,
PAN AMERN SILVER CORP,697900108,27084,699580,SOLE,
PAYPAL HLDGS INC,70450Y103,24334,1587794,SOLE,
PEABODY ENERGY CORP,704551100,32435,439494,SOLE,
PEGASYSTEMS INC,705573103,7649,531758,SOLE,
PENNYMAC FINL SVCS INC NEW,70932M107,8073,808188,SOLE,
PERIMETER SOLUTIONS INC,71385M107,68499,689785,SOLE,
PHILIP MORRIS INTL INC,718172109,1534546,243578487,SOLE,
PINTEREST INC,72352L106,23081,715511,SOLE,
PRIMO BRANDS CORPORATION,741623102,1940075,68853262,SOLE,
RAPID7 INC,753422104,26064,690957,SOLE,
RENTOKIL INITIAL PLC,760125104,870105,19925405,SOLE,
ROCKET PHARMACEUTICALS INC,77313F106,5199218,34678784,SOLE,
ROKU INC,77543R102,17585,1238687,SOLE,
ROSS STORES INC,778296103,8083,1032927,SOLE,
S&P GLOBAL INC,78409V104,1198,608704,SOLE,
SAILPOINT INC,78781J109,966050,18113438,SOLE,
SAVERS VALUE VLG INC,80517M109,49092,338735,SOLE,
SCHWAB CHARLES CORP,808513105,1425125,111558785,SOLE,
SEADRILL LTD,G7997W102,22572,564300,SOLE,
SEAGATE TECHNOLOGY HLDNGS PL,G7997R103,5713,485319,SOLE,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,21258,515932,SOLE,
SERVICETITAN INC,81764X103,71463,6796846,SOLE,
SHARKNINJA INC,G8068L108,5947,496039,SOLE,
SIGNET JEWELERS LIMITED,G81276100,32981,1914877,SOLE,
SIX FLAGS ENTERTAINMENT CORP,83001C108,257325,9178783,SOLE,
SKECHERS U S A INC,830566105,12121,688230,SOLE,
SLEEP NUMBER CORP,83125X103,69649,441575,SOLE,
SMUCKER J M CO,832696405,541551,64125054,SOLE,
SNOWFLAKE INC,833445109,586996,85795335,SOLE,
SOMNIGROUP INTERNATIONAL INC,88023U101,1040618,62312206,SOLE,
SONOS INC,83570H108,57783,616545,SOLE,
SOUTHWEST AIRLS CO,844741108,84787,2847147,SOLE,
SOUTHWEST GAS HLDGS INC,844895102,1826557,131146793,SOLE,
SPRINGWORKS THERAPEUTICS INC,85205L107,463832,20468906,SOLE,
SPRINGWORKS THERAPEUTICS INC,85205L107,835600,36875028,SOLE,Call
SPROUTS FMRS MKT INC,85208M102,54647,8341318,SOLE,
STARBUCKS CORP,855244109,13674,1341283,SOLE,
SUNCOR ENERGY INC NEW,867224107,12068,467273,SOLE,
SWEETGREEN INC,87043Q108,256812,6425436,SOLE,
SYNCHRONY FINANCIAL,87165B103,11309,598698,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1458136,242050576,SOLE,
TECHNIPFMC PLC,G87110105,17746,562371,SOLE,
TECK RESOURCES LTD,878742204,21105,768855,SOLE,
TENET HEALTHCARE CORP,88033G407,6729,905051,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,30292,465588,SOLE,
TJX COS INC NEW,872540109,17785,2166213,SOLE,
TOWER SEMICONDUCTOR LTD,M87915274,17299,616882,SOLE,
TRIMBLE INC,896239100,11624,763116,SOLE,
UBER TECHNOLOGIES INC,90353T100,7522,548053,SOLE,
UBIQUITI INC,90353W103,4169,1292974,SOLE,
ULTA BEAUTY INC,90384S303,3747,1373425,SOLE,
UNDER ARMOUR INC,904311107,734831,4592694,SOLE,
UNITED AIRLS HLDGS INC,910047109,25323,1748553,SOLE,
UNITED PARKS & RESORTS INC,81282V100,106004,4818942,SOLE,
UNITED STATES STL CORP NEW,912909108,16694,705488,SOLE,
UNITEDHEALTH GROUP INC,91324P102,146918,76948303,SOLE,
URBAN OUTFITTERS INC,917047102,171216,8971718,SOLE,
VALVOLINE INC,92047W101,116466,4054181,SOLE,
VAXCYTE INC,92243G108,1208093,45617592,SOLE,
VERONA PHARMA PLC,925050106,1783498,113234288,SOLE,
VIRIDIAN THERAPEUTICS INC,92790C104,2061274,27785974,SOLE,
WARBY PARKER INC,93403J106,276274,5036475,SOLE,
WAVE LIFE SCIENCES LTD,Y95308105,8261683,66754399,SOLE,
WAYFAIR INC,94419L101,67216,2152928,SOLE,
WEATHERFORD INTL PLC,G48833118,12334,660486,SOLE,
WEBSTER FINL CORP,947890109,15889,819078,SOLE,
WESCO INTL INC,95082P105,5263,817344,SOLE,
WESTERN DIGITAL CORP,958102105,14383,581505,SOLE,
WIX COM LTD,M98068105,13539,2212002,SOLE,
ZOOMINFO TECHNOLOGIES INC,98980F104,95561,955610,SOLE,
ZUMIEZ INC,989817101,63126,939946,SOLE,
