Company,CUSIP,Shares,Value,Discretion,PutCall
Ralliant Corp.,750940108,14005203,1031203097,SOLE,
"Regeneron Pharmaceuticals, Inc.",75886F107,4871137,3037348765,SOLE,
Rio Tinto PLC,767204100,3000,284790,SOLE,
"Roper Technologies, Inc.",776696106,7060583,2389230681,SOLE,
RTX Corp.,75513E101,35113249,6662036733,SOLE,
"S&P Global, Inc.",78409V104,5200,2117752,SOLE,
Sanofi SA,80105N105,28088274,1198245769,SOLE,
SBA Communications Corp.,78410G104,12323254,2174561401,SOLE,
Shell PLC,780259305,54269,4208018,SOLE,
"SLB, Ltd.",806857108,98424,4575732,SOLE,
State Street Corp.,857477103,33325,5651920,SOLE,
"Sun Communities, Inc.",866674104,9500781,1139238650,SOLE,
"Sunbelt Rentals Holdings, Inc.",866966104,54761610,4096716044,SOLE,
"Suncor Energy, Inc.",867224107,25366554,1361676619,SOLE,
"Synopsys, Inc.",871607107,10100,4505307,SOLE,
"Taiwan Semiconductor Manufacturing Co., Ltd.",874039100,1440767,688067096,SOLE,
Target Corp.,87612E106,95639,12491410,SOLE,
TC Energy Corp.,87807B107,5034800,333756892,SOLE,
TE Connectivity PLC,G87052109,16968886,3421097106,SOLE,
"Teledyne Technologies, Inc.",879360105,1612837,1075600995,SOLE,
The Allstate Corp.,020002101,2595,617454,SOLE,
The Bank of New York Mellon Corp.,064058100,16608370,2401736386,SOLE,
The Charles Schwab Corp.,808513105,76968323,7101867203,SOLE,
The Cigna Group,125523100,12173875,3356093871,SOLE,
The Coca-Cola Co.,191216100,24000,1950480,SOLE,
"The Goldman Sachs Group, Inc.",38141G104,134131,135656069,SOLE,
"The Home Depot, Inc.",437076102,22382,7893684,SOLE,
"The PNC Financial Services Group, Inc.",693475105,13960,3437231,SOLE,
The Procter & Gamble Co.,742718109,90706,13301128,SOLE,
"The Travelers Co., Inc.",89417E109,90119,29750084,SOLE,
The Walt Disney Co.,254687106,261007,25121924,SOLE,
"The Williams Co., Inc.",969457100,944450,70210413,SOLE,
"Thermo Fisher Scientific, Inc.",883556102,3054778,1531543498,SOLE,
"T-Mobile U.S., Inc.",872590104,6335783,1062700883,SOLE,
TransUnion,89400J107,24196211,1745514662,SOLE,
"Trip.com Group, Ltd.",89677Q107,49250,1962120,SOLE,
Truist Financial Corp.,89832Q109,19151,954103,SOLE,
Unilever PLC,904767803,5243,315209,SOLE,
Union Pacific Corp.,907818108,260902,70965344,SOLE,
"UnitedHealth Group, Inc.",91324P102,9072258,3770702593,SOLE,
"Verizon Communications, Inc.",92343V104,5500,232870,SOLE,
"Versant Media Group, Inc.",925283103,4472367,161049936,SOLE,
VF Corp.,918204108,22406175,373734999,SOLE,
"Vipshop Holdings, Ltd.",92763W103,190797,2529968,SOLE,
"Visa, Inc.",92826C839,5417326,1858630377,SOLE,
Vulcan Materials Co.,929160109,24000,7080240,SOLE,
"Walmart, Inc.",931142103,172435,19529988,SOLE,
Wells Fargo & Co.,949746101,31328076,2588952219,SOLE,
Willis Towers Watson PLC,G96629103,8025392,2097596707,SOLE,
"XP, Inc.",G98239109,32564312,529495713,SOLE,
"Yum China Holdings, Inc.",98850P109,8365562,341900519,SOLE,
"Zhihu, Inc.",98955N207,501092,1568418,SOLE,
"Zimmer Biomet Holdings, Inc.",98956P102,24124735,2076898436,SOLE,
"Liberty Global, Ltd.",G61188101,2444614,26890754,SOLE,
